noDataCast,femaleCast,maleCast,noDataCrew,femaleCrew,maleCrew,tmdbId,movieId,imdbId,adult,budget_x,genres,imdb_id,original_language,original_title,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title_x,video,vote_average,vote_count,year,title_y,test,clean_test,binary,budget_y,domgross,intgross,code,budget_2013$,domgross_2013$,intgross_2013$,period code,decade code
25,1,24,20,3,23,85,1198,82971,False,18000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",tt0082971,en,Raiders of the Lost Ark,19.901576,/44sKJOGP3fTm4QXBcIuqu0RkdP7.jpg,"[{'name': 'Lucasfilm', 'id': 1}, {'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1981-06-12,389925971.0,115.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'he', 'name': 'עִבְרִית'}, {'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'ne', 'name': ''}]",Released,Indiana Jones - the new hero from the creators of JAWS and STAR WARS.,Raiders of the Lost Ark,False,7.7,3949.0,1981,Raiders of the Lost Ark,nowomen-disagree,nowomen,FAIL,20000000,248159971.0,389925971.0,1981FAIL,51237724,635757611.0,998945973.0,,
5,3,14,15,2,13,68,1199,88846,False,15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",tt0088846,en,Brazil,9.837287,/55Vfc1beLn3pJF4Lw83TRKHenK6.jpg,"[{'name': 'Embassy International Pictures', 'id': 10214}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1985-02-20,0.0,132.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,It's only a state of mind.,Brazil,False,7.6,877.0,1985,Brazil,ok,ok,PASS,15000000,9929135.0,9929135.0,1985PASS,32475836,21497131.0,21497131.0,,
4,7,15,17,5,16,679,1200,90605,False,18500000,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",tt0090605,en,Aliens,21.761179,/nORMXEkYEbzkU5WkMWMgRDJwjSZ.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'SLM Production Group', 'id': 396}, {'name': 'Brandywine Productions', 'id': 19747}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1986-07-18,183316455.0,137.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,This Time It's War,Aliens,False,7.7,3282.0,1986,Aliens,ok-disagree,ok,PASS,17000000,85160248.0,183316455.0,1986PASS,36104000,180860331.0,389321020.0,,
5,4,27,18,1,30,28,1208,78788,False,31500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",tt0078788,en,Apocalypse Now,13.5963,/jcvJ2xcVWU9Wh0hZAxcs103s8nN.jpg,"[{'name': 'United Artists', 'id': 60}, {'name': 'Zoetrope Studios', 'id': 26663}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1979-08-15,89460381.0,153.0,"[{'iso_639_1': 'km', 'name': ''}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'vi', 'name': 'Tiếng Việt'}]",Released,This is the end...,Apocalypse Now,False,8.0,2112.0,1979,Apocalypse Now,nowomen-disagree,nowomen,FAIL,31500000,78800000.0,78800000.0,1979FAIL,101101360,252913878.0,252913878.0,,
93,4,31,1,0,11,1892,1210,86190,False,32350000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",tt0086190,en,Return of the Jedi,14.586087,/jx5p0aHlbPXqe3AH9G15NvmWaqQ.jpg,"[{'name': 'Lucasfilm', 'id': 1}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1983-05-23,572700000.0,135.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Empire Falls...,Return of the Jedi,False,7.9,4763.0,1983,Star Wars: Episode VI - Return of the Jedi,nowomen-disagree,nowomen,FAIL,32500000,309205079.0,572700000.0,1983FAIL,76029041,723340482.0,1339748672.0,,
79,17,41,32,8,27,769,1213,99685,False,25000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",tt0099685,en,GoodFellas,15.424092,/hAPeXBdGDGmXRPj4OZZ0poH65Iu.jpg,"[{'name': 'Winkler Films', 'id': 8880}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1990-09-12,46836394.0,145.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Three Decades of Life in the Mafia.,GoodFellas,False,8.2,3211.0,1990,Goodfellas,men-disagree,men,FAIL,25000000,46743809.0,46743809.0,1990FAIL,44574385,83343062.0,83343062.0,5.0,3.0
2,3,5,8,2,20,348,1214,78748,False,11000000,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",tt0078748,en,Alien,23.37742,/2h00HrZs89SL3tXB4nbkiM7BKHs.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Brandywine Productions', 'id': 19747}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1979-05-25,104931801.0,117.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,In space no one can hear you scream.,Alien,False,7.9,4564.0,1979,Alien,ok,ok,PASS,9000000,80930630.0,203630630.0,1979PASS,28886103,259752278.0,653566146.0,,
2,3,6,7,1,10,766,1215,106308,False,11000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",tt0106308,en,Army of Darkness,10.704612,/2eZKDIwLNnySbwqQtAaUz0kYDIL.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Renaissance Pictures', 'id': 467}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Dino De Laurentiis Company', 'id': 10308}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-10-09,0.0,81.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Trapped in time. Surrounded by evil. Low on gas.,Army of Darkness,False,7.3,852.0,1992,Army of Darkness,men-disagree,men,FAIL,11000000,11502976.0,21502976.0,1992FAIL,18263820,19098934.0,35702407.0,5.0,3.0
26,7,21,10,2,10,525,1220,80455,False,27000000,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",tt0080455,en,The Blues Brothers,10.076901,/6hesUNBkpVRqBTBw2HlTg0h8b56.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1980-06-17,115229890.0,133.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,They'll never get caught. They're on a mission from God.,The Blues Brothers,False,7.5,1092.0,1980,The Blues Brothers,notalk,notalk,FAIL,27000000,57229890.0,57229890.0,1980FAIL,76349732,161832844.0,161832844.0,,
14,16,54,26,1,26,240,1221,71562,False,13000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",tt0071562,en,The Godfather: Part II,36.629307,/bVq65huQ8vHDd1a4Z37QtuyEvpA.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'The Coppola Company', 'id': 536}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1974-12-20,47542841.0,200.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'la', 'name': 'Latin'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,"I don't feel I have to wipe everybody out, Tom. Just my enemies.",The Godfather: Part II,False,8.3,3418.0,1974,The Godfather: Part II,ok,ok,PASS,13000000,57300000.0,57300000.0,1974PASS,61408439,270669505.0,270669505.0,,
6,3,21,0,0,8,10705,1224,97499,False,9000000,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",tt0097499,en,Henry V,7.307967,/9k34jK0UlAqcbPCgY3Ny7CMwXZL.jpg,"[{'name': 'BBC Films', 'id': 288}, {'name': 'Samuel Goldwyn Company', 'id': 798}, {'name': 'Renaissance Films', 'id': 3102}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1989-10-05,0.0,137.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,The great adventure of a king who defied the odds to prove himself a man.,Henry V,False,7.4,73.0,1989,Henry V,ok,ok,PASS,9000000,10161099.0,10161099.0,1989PASS,16916300,19098688.0,19098688.0,,
35,6,19,12,3,13,279,1225,86879,False,18000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10402, 'name': 'Music'}]",tt0086879,en,Amadeus,12.677592,/flnoqdC38mbaulAeptjynOFO7yi.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1984-10-26,51973029.0,160.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'la', 'name': 'Latin'}]",Released,...Everything you've heard is true,Amadeus,False,7.8,1107.0,1984,Amadeus,ok-disagree,ok,PASS,18000000,51973029.0,51973029.0,1984PASS,40345992,116494634.0,116494634.0,,
20,3,24,30,3,17,1578,1228,81398,False,18000000,"[{'id': 18, 'name': 'Drama'}]",tt0081398,en,Raging Bull,8.868558,/cbTfaMrWpZWwF3mY40v1SKaAVCx.jpg,"[{'name': 'United Artists', 'id': 60}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1980-11-14,23000000.0,129.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Raging Bull,False,7.7,968.0,1980,Raging Bull,notalk,notalk,FAIL,18000000,23380203.0,23380203.0,1980FAIL,50899822,66113787.0,66113787.0,,
15,14,19,16,5,23,703,1230,75686,False,4000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0075686,en,Annie Hall,18.146043,/dEtjPywhDbAXYjoFfhBC4U9unU7.jpg,"[{'name': 'United Artists', 'id': 60}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1977-04-19,38251425.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,A nervous romance.,Annie Hall,False,7.8,1044.0,1977,Annie Hall,ok,ok,PASS,4000000,38251425.0,38251425.0,1977PASS,15372585,147005823.0,147005823.0,,
6,2,21,24,0,15,387,1233,82096,False,14000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}, {'id': 12, 'name': 'Adventure'}]",tt0082096,de,Das Boot,8.80338,/nAhTaTpjATAtoxlf3Hbe6bDvQe0.jpg,"[{'name': 'Radiant Film GmbH', 'id': 209}, {'name': 'Süddeutscher Rundfunk', 'id': 210}, {'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Bavaria Film', 'id': 1704}, {'name': 'Westdeutscher Rundfunk (WDR)', 'id': 7025}, {'name': 'Twin Bros. Productions', 'id': 11344}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",1981-09-16,85000000.0,149.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,When the hunters become the hunted,Das Boot,False,7.9,623.0,1981,Das Boot,nowomen,nowomen,FAIL,12000000,11487676.0,84970337.0,1981FAIL,30742635,29430119.0,217684336.0,,
13,6,21,22,3,14,9277,1234,70735,False,5500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt0070735,en,The Sting,12.016821,/mQaM8fDQdFWwCTFp0TZG8fChlZ5.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1973-12-25,159616327.0,129.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,...all it takes is a little confidence.,The Sting,False,7.9,639.0,1973,The Sting,notalk,notalk,FAIL,5500000,159616327.0,159616327.0,1973FAIL,28841418,837011132.0,837011132.0,,
15,6,12,34,5,15,218,1240,88247,False,6400000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",tt0088247,en,The Terminator,19.293562,/q8ffBuxQlYOHrvPniLgCbmKK4Lv.jpg,"[{'name': 'Orion Pictures', 'id': 41}, {'name': 'Pacific Western', 'id': 1280}, {'name': 'Hemdale Film', 'id': 3952}, {'name': 'Cinema 84', 'id': 4764}, {'name': 'Euro Film Funding', 'id': 7745}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1984-10-26,78371200.0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Your future is in his hands.,The Terminator,False,7.4,4208.0,1984,The Terminator,men-disagree,men,FAIL,6400000,38019031.0,78019031.0,1984FAIL,14345242,85217529.0,174875289.0,,
1,2,12,0,1,10,207,1246,97165,False,16400000,"[{'id': 18, 'name': 'Drama'}]",tt0097165,en,Dead Poets Society,19.905716,/3Ri2GReavqSHqWemlP6HYn8i2P9.jpg,"[{'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Silver Screen Partners IV', 'id': 10282}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1989-06-02,235860116.0,129.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He was their inspiration. He made their lives extraordinary.,Dead Poets Society,False,8.1,2786.0,1989,Dead Poets Society,notalk,notalk,FAIL,16400000,95860116.0,239500000.0,1989FAIL,30825257,180177604.0,450161527.0,,
37,3,12,7,0,7,9322,1249,100263,False,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt0100263,fr,Nikita,6.586401,/mjSe0ehEPaSRMFYF9qVFGpk9ubM.jpg,"[{'name': 'Gaumont', 'id': 9}, {'name': 'Cecchi Gori Group Tiger Cinematografica', 'id': 371}, {'name': 'cechi gori group', 'id': 6643}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1990-02-21,5000000.0,115.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,She murders. So she can live.,La Femme Nikita,False,7.0,511.0,1990,Nikita,ok,ok,PASS,7000000,5017971.0,5017971.0,1990PASS,12480828,8946919.0,8946919.0,5.0,3.0
4,1,7,3,4,10,694,1258,81505,False,19000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0081505,en,The Shining,19.611589,/9fgh3Ns1iRzlQNYuJyK0ARQZU7w.jpg,"[{'name': 'Hawk Films', 'id': 88}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Peregrine', 'id': 11272}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1980-05-22,44017374.0,144.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A masterpiece of modern horror.,The Shining,False,8.1,3890.0,1980,The Shining,men-disagree,men,FAIL,19000000,44017374.0,44017374.0,1980FAIL,53727589,124470916.0,124470916.0,,
3,1,12,1,2,11,235,1259,92005,False,8000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt0092005,en,Stand by Me,15.206957,/kedC0y75jdzByjuZNLOWIOtduNw.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Act III Communications', 'id': 1153}, {'name': 'The Body', 'id': 90896}, {'name': 'Act III', 'id': 90897}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1986-08-22,52287414.0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"For some, it's the last real taste of innocence, and the first real taste of life. But for everyone, it's the time that memories are made of.",Stand by Me,False,7.8,1568.0,1986,Stand By Me,nowomen,nowomen,FAIL,8000000,52287414.0,52287414.0,1986FAIL,16990118,111046165.0,111046165.0,,
5,1,3,14,1,6,765,1261,92991,False,3600000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",tt0092991,en,Evil Dead II,13.520764,/n49mpgUsPgBfRg2qIEj31HX0chu.jpg,"[{'name': 'Renaissance Films', 'id': 3102}, {'name': 'Rosebud Productions', 'id': 47380}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1987-03-13,5923044.0,84.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Sequel To The Ultimate Experience In Grueling Terror,Evil Dead II,False,7.5,760.0,1987,Evil Dead II,dubious-disagree,dubious,FAIL,3500000,5923044.0,5923044.0,1987FAIL,7176391,12144594.0,12144594.0,,
39,5,6,28,3,16,11778,1263,77416,False,15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",tt0077416,en,The Deer Hunter,7.729445,/slNJESItHPqp1CENEJQUPw8d7WE.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'EMI Films Ltd.', 'id': 538}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1978-12-08,50000000.0,183.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'vi', 'name': 'Tiếng Việt'}]",Released,One of the most important and powerful films of all time!,The Deer Hunter,False,7.8,943.0,1978,The Deer Hunter,notalk,notalk,FAIL,15000000,50000000.0,50000000.0,1978FAIL,53560590,178535299.0,178535299.0,,
10,7,13,22,5,17,137,1265,107048,False,14600000,"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt0107048,en,Groundhog Day,12.989627,/vXjVd0Vu0MXRZnga7wEnHIIhO5B.jpg,"[{'name': 'Columbia Pictures', 'id': 5}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-02-11,70906973.0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,"He's having the worst day of his life... over, and over...",Groundhog Day,False,7.4,2358.0,1993,Groundhog Day,men-disagree,men,FAIL,14600000,70906973.0,70906973.0,1993FAIL,23541900,114334580.0,114334580.0,5.0,3.0
19,9,23,10,5,25,105,1270,88763,False,19000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",tt0088763,en,Back to the Future,25.778509,/pTpxQB1N0waaSc3OSn0e9oc8kx9.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'U-Drive Productions', 'id': 20448}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1985-07-03,381109762.0,116.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He's the only kid ever to get into trouble before he was born.,Back to the Future,False,8.0,6239.0,1985,Back to the Future,notalk-disagree,notalk,FAIL,19000000,210609762.0,383874862.0,1985FAIL,41136059,455981879.0,831110482.0,,
9,2,1,17,0,5,149,1274,94625,False,8000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}]",tt0094625,ja,アキラ,10.888917,/8Pt7hlu7fkc5IIR0VZ2kNGY8sT4.jpg,"[{'name': 'Bandai Visual Company', 'id': 528}, {'name': 'Toho Company', 'id': 882}, {'name': 'Mainichi Broadcasting System (MBS)', 'id': 3363}, {'name': 'Kodansha', 'id': 6999}, {'name': 'Tokyo Movie Shinsha (TMS)', 'id': 9155}, {'name': 'TMS Entertainment', 'id': 10919}, {'name': 'Akira Committee Company Ltd.', 'id': 10920}, {'name': 'Sumitomo Corporation', 'id': 10921}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1988-07-16,553171.0,124.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,Neo-Tokyo is about to E.X.P.L.O.D.E.,Akira,False,7.8,792.0,1988,Akira,notalk,notalk,FAIL,8000000,19585.0,19585.0,1988FAIL,15757176,38576.0,38576.0,,
2,4,10,9,0,13,8009,1275,91203,False,16000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",tt0091203,en,Highlander,16.870392,/6l4t1vWAFMuAiOpDT0mDWlrr5Mp.jpg,"[{'name': 'Davis-Panzer Productions', 'id': 2737}, {'name': 'Thorn EMI Screen Entertainment', 'id': 6179}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1986-03-07,5900000.0,116.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,There can be only one.,Highlander,False,6.8,642.0,1986,Highlander,ok-disagree,ok,PASS,16000000,5900000.0,12900000.0,1986PASS,33980236,12530212.0,27396565.0,,
9,4,21,19,4,21,3034,1278,72431,False,2800000,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",tt0072431,en,Young Frankenstein,9.339316,/tQJAWbIjvvqVKLLbIZHtwGw2HTf.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Crossbow Productions', 'id': 1296}, {'name': 'Gruskoff/Venture Films', 'id': 1297}, {'name': 'Jouer Limited', 'id': 1298}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1974-12-15,86273333.0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,The scariest comedy of all time!,Young Frankenstein,False,7.7,880.0,1974,Young Frankenstein,men,men,FAIL,2800000,86300000.0,86300000.0,1974FAIL,13226433,407657562.0,407657562.0,,
4,3,6,6,1,5,16633,1286,81534,False,5100000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",tt0081534,en,Somewhere in Time,5.429213,/2ZCInnOBrGJzEPIYJkYWylvKdPz.jpg,"[{'name': 'Rastar Pictures', 'id': 2070}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1980-10-02,0.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Beyond fantasy. Beyond obsession. Beyond time itself... he will find her.,Somewhere in Time,False,7.1,104.0,1980,Somewhere in Time,men,men,FAIL,5100000,9709597.0,9709597.0,1980FAIL,14421616,27456486.0,27456486.0,,
20,4,27,17,3,26,89,1291,97576,False,48000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",tt0097576,en,Indiana Jones and the Last Crusade,14.788987,/4p1N2Qrt8j0H8xMHMHvtRxv9weZ.jpg,"[{'name': 'Lucasfilm', 'id': 1}, {'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1989-05-24,474171806.0,127.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'el', 'name': 'ελληνικά'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,"The man with the hat is back. And this time, he's bringing his Dad.",Indiana Jones and the Last Crusade,False,7.6,3221.0,1989,Indiana Jones and the Last Crusade,nowomen-disagree,nowomen,FAIL,48000000,197171806.0,474171806.0,1989FAIL,90220264,370601926.0,891248035.0,,
1,1,23,23,2,22,8077,1320,103644,False,50000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",tt0103644,en,Alien³,17.126768,/p7mUd9GpmCYV5qhkKGmiEerFK3i.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Brandywine Productions', 'id': 19747}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-05-22,159773545.0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The bitch is back.,Alien³,False,6.2,1664.0,1992,Alien 3,nowomen-disagree,nowomen,FAIL,55000000,54927174.0,158500000.0,1992FAIL,91319098,91198182.0,263165037.0,5.0,3.0
2,6,9,1,0,8,11449,1327,78767,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0078767,en,The Amityville Horror,14.00318,/orociMcS1GExIcuiGbYYHlRlcL8.jpg,"[{'name': 'American International Pictures (AIP)', 'id': 9266}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1979-07-27,86432000.0,117.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"For God's Sake, Get Out!",The Amityville Horror,False,6.2,192.0,1979,The Amityville Horror,ok,ok,PASS,18500000,65233369.0,109175673.0,1979PASS,59376989,209370867.0,350406635.0,,
