castFemalePercentage,crewFemalePercentage,budget_x,revenue_x,movieDatasetRevenueRatio,budget_y,revenue_y,bechdelRevenueRatio,vote_average,vote_count,runtime,binary,nowomen,notalk,men,dubious,ok,clean_test
34.3,18.4,6500000,24793509.0,3.814386,7500000,64810171.0,8.6413561333,7.1,670.0,92.0,0,0,1,0,0,0,notalk
22.2,28.6,45000000,184376254.0,4.0972500889,50000000,273268474.0,5.46536948,7.3,1671.0,129.0,0,0,0,0,1,0,dubious
60.0,50.0,12000000,23006849.0,1.9172374167,12000000,41576295.0,3.46469125,5.8,372.0,104.0,1,0,0,0,0,1,ok
28.6,38.5,2000000,70000000.0,35.0,2000000,92481704.0,46.240852,7.9,977.0,137.0,0,1,0,0,0,0,nowomen
57.1,35.7,30000000,34742066.0,1.1580688667,30000000,100132559.0,3.3377519667,6.6,171.0,108.0,1,0,0,0,0,1,ok
13.3,20.0,27000000,56308881.0,2.0855141111,27000000,77990932.0,2.888553037,7.4,1356.0,110.0,0,0,1,0,0,0,notalk
80.0,10.0,12899867,85582407.0,6.6343635171,9400000,98499734.0,10.4786951064,7.3,419.0,121.0,1,0,0,0,0,1,ok
41.4,18.2,8000000,18948425.0,2.368553125,8000000,37807854.0,4.72598175,6.7,85.0,112.0,1,0,0,0,0,1,ok
33.3,12.5,475000,3919254.0,8.2510610526,450000,6163236.0,13.69608,6.8,366.0,110.0,0,0,1,0,0,0,notalk
45.5,40.0,6500000,13368437.0,2.0566826154,6500000,30886759.0,4.7518090769,5.1,132.0,88.0,1,0,0,0,0,1,ok
75.0,25.0,950000,7022209.0,7.3917989474,950000,9291706.0,9.7807431579,6.8,726.0,103.0,1,0,0,0,0,1,ok
66.7,21.1,50000000,97607453.0,1.95214906,50000000,146965264.0,2.93930528,6.3,1093.0,125.0,1,0,0,0,0,1,ok
38.5,22.7,160000000,181674817.0,1.1354676062,160000000,242349634.0,1.5146852125,5.5,594.0,99.0,0,0,0,1,0,0,men
21.4,25.0,125000000,767820459.0,6.142563672,125000000,985356597.0,7.882852776,6.5,2773.0,149.0,0,0,1,0,0,0,notalk
34.5,28.0,210000000,459359555.0,2.1874264524,210000000,693722017.0,3.3034381762,6.3,3581.0,104.0,1,0,0,0,0,1,ok
46.7,6.7,52000000,204999686.0,3.9423016538,52000000,321750902.0,6.1875173462,5.6,851.0,106.0,0,0,1,0,0,0,notalk
12.5,7.1,120000000,461983149.0,3.849859575,70000000,705750949.0,10.0821564143,6.6,3991.0,117.0,0,0,1,0,0,0,notalk
25.0,0.0,32000000,80197993.0,2.5061872812,32000000,179494455.0,5.6092017188,5.6,368.0,92.0,0,1,0,0,0,0,nowomen
41.7,36.8,40000000,114830111.0,2.870752775,40000000,167160222.0,4.17900555,6.5,689.0,99.0,0,0,0,0,1,0,dubious
60.0,45.5,35000000,326551094.0,9.3300312571,35000000,451291554.0,12.8940444,7.0,3198.0,109.0,1,0,0,0,0,1,ok
13.3,16.7,200000000,1065659812.0,5.32829906,225000000,1483931624.0,6.5952516622,7.0,5380.0,151.0,0,0,0,1,0,0,men
38.5,29.4,54000000,130431368.0,2.4153957037,54000000,206204020.0,3.818592963,5.4,421.0,108.0,0,0,1,0,0,0,notalk
16.7,0.0,5000000,26888376.0,5.3776752,5000000,50042541.0,10.0085082,6.9,407.0,97.0,0,0,0,0,1,0,dubious
28.6,38.9,75000000,42285169.0,0.5638022533,75000000,115070338.0,1.5342711733,5.3,415.0,110.0,0,0,0,1,0,0,men
42.9,53.8,40000000,60474340.0,1.5118585,40000000,76824942.0,1.92062355,6.5,662.0,123.0,1,0,0,0,0,1,ok
33.3,6.2,270000000,391081192.0,1.4484488593,232000000,590994000.0,2.547387931,5.4,1429.0,154.0,0,0,1,0,0,0,notalk
34.6,35.5,8000000,100523181.0,12.565397625,8000000,160442075.0,20.055259375,7.5,1728.0,102.0,1,0,0,0,0,1,ok
28.6,23.8,75000000,140175006.0,1.86900008,75000000,214928380.0,2.8657117333,6.3,912.0,91.0,1,0,0,0,0,1,ok
38.9,33.3,33000000,62022014.0,1.8794549697,33000000,96041628.0,2.9103523636,5.1,504.0,105.0,1,0,0,0,0,1,ok
21.1,20.0,110000000,574480841.0,5.2225531,110000000,825344109.0,7.5031282636,6.4,2949.0,108.0,1,0,0,0,0,1,ok
39.1,37.5,30000000,53653224.0,1.7884408,30000000,85670380.0,2.8556793333,7.1,743.0,113.0,1,0,0,0,0,1,ok
13.6,23.5,55000000,307077295.0,5.5832235455,55000000,469911669.0,8.5438485273,7.7,2607.0,117.0,0,1,0,0,0,0,nowomen
30.0,7.7,50000000,55181129.0,1.10362258,45000000,77753433.0,1.7278540667,5.5,375.0,88.0,0,0,0,1,0,0,men
8.3,12.5,12000000,42931041.0,3.57758675,12000000,71763331.0,5.9802775833,6.6,1172.0,88.0,0,1,0,0,0,0,nowomen
25.0,35.0,35000000,12506188.0,0.3573196571,35000000,24495516.0,0.6998718857,4.9,140.0,83.0,1,0,0,0,0,1,ok
37.5,0.0,8000000,12671300.0,1.5839125,8000000,25342600.0,3.167825,6.5,43.0,116.0,0,0,1,0,0,0,notalk
13.6,30.0,40000000,86915017.0,2.172875425,16500000,123660704.0,7.4945881212,7.1,1657.0,110.0,0,1,0,0,0,0,nowomen
16.7,37.5,15000000,123384128.0,8.2256085333,15000000,185327584.0,12.3551722667,6.8,344.0,103.0,0,0,0,0,1,0,dubious
20.0,16.7,6500000,22889018.0,3.5213873846,8300000,27499316.0,3.3131706024,7.1,155.0,124.0,0,0,1,0,0,0,notalk
33.3,11.1,2000000,622806.0,0.311403,2000000,821982.0,0.410991,6.3,43.0,96.0,0,0,0,0,1,0,dubious
21.4,16.7,35000000,15304890.0,0.4372825714,35000000,25605648.0,0.7315899429,6.8,852.0,96.0,0,0,0,0,1,0,dubious
7.4,0.0,11000000,72778712.0,6.6162465455,11000000,158057424.0,14.3688567273,6.4,306.0,95.0,0,0,1,0,0,0,notalk
50.0,5.6,18000000,261572744.0,14.5318191111,18000000,390078702.0,21.671039,6.5,1617.0,82.0,0,0,1,0,0,0,notalk
33.3,18.2,19000000,83258226.0,4.3820118947,16000000,124676184.0,7.7922615,7.6,3122.0,118.0,1,0,0,0,0,1,ok
40.0,28.6,85000000,197309027.0,2.3212826706,85000000,275006962.0,3.2353760235,6.1,676.0,83.0,0,0,1,0,0,0,notalk
13.2,17.9,90000000,289847354.0,3.2205261556,90000000,423850042.0,4.7094449111,7.9,4455.0,151.0,0,0,1,0,0,0,notalk
57.1,23.1,12000000,6754898.0,0.5629081667,12000000,15566701.0,1.2972250833,5.8,80.0,116.0,1,0,0,0,0,1,ok
61.1,25.0,20000000,39143839.0,1.95719195,20000000,109887678.0,5.4943839,5.3,288.0,102.0,1,0,0,0,0,1,ok
39.3,8.3,20000000,41237648.0,2.0618824,20000000,78784360.0,3.939218,5.8,129.0,115.0,0,0,1,0,0,0,notalk
47.4,4.8,26000000,14821658.0,0.5700637692,14000000,20226038.0,1.444717,6.9,243.0,136.0,1,0,0,0,0,1,ok
38.5,0.0,2000000,5179037.0,2.5895185,2000000,3970584.0,1.985292,6.3,141.0,101.0,1,0,0,0,0,1,ok
30.4,21.9,76000000,69959751.0,0.9205230395,76000000,105002585.0,1.3816129605,7.4,2120.0,109.0,1,0,0,0,0,1,ok
18.5,12.5,40000000,109676311.0,2.741907775,40000000,160985897.0,4.024647425,8.0,4510.0,130.0,0,0,1,0,0,0,notalk
36.4,0.0,149000000,64459316.0,0.4326128591,149000000,242331344.0,1.6263848591,6.0,909.0,85.0,0,1,0,0,0,0,nowomen
40.0,0.0,50000000,132180323.0,2.64360646,63700000,135826756.0,2.1322881633,7.1,1198.0,147.0,1,0,0,0,0,1,ok
25.0,0.0,12000000,5542025.0,0.4618354167,12000000,11099846.0,0.9249871667,5.9,44.0,86.0,1,0,0,0,0,1,ok
19.4,13.6,150000000,599045960.0,3.9936397333,102000000,763730000.0,7.4875490196,7.3,3930.0,144.0,0,0,1,0,0,0,notalk
47.6,40.0,85000000,194168700.0,2.2843376471,85000000,268470324.0,3.1584744,6.7,1259.0,136.0,1,0,0,0,0,1,ok
5.9,20.8,100000000,170877916.0,1.70877916,100000000,228755832.0,2.28755832,7.4,2344.0,143.0,0,0,1,0,0,0,notalk
26.7,27.8,100000000,249288105.0,2.49288105,100000000,324518278.0,3.24518278,4.9,990.0,104.0,0,0,1,0,0,0,notalk
37.5,20.0,65000000,43545364.0,0.6699286769,65000000,87090728.0,1.3398573538,6.7,189.0,124.0,0,0,1,0,0,0,notalk
15.4,0.0,4000000,13401952.0,3.350488,3700000,16155885.0,4.3664554054,6.6,66.0,109.0,0,0,1,0,0,0,notalk
52.6,28.6,15000000,49469904.0,3.2979936,27500000,67262509.0,2.4459094182,6.9,239.0,92.0,1,0,0,0,0,1,ok
35.7,16.7,21000000,480314.0,0.0228720952,30000000,8236538.0,0.2745512667,5.0,207.0,87.0,1,0,0,0,0,1,ok
0.0,16.7,19000000,68673228.0,3.6143804211,13000000,82512164.0,6.3470895385,7.2,553.0,141.0,0,0,1,0,0,0,notalk
80.0,25.0,9000000,21510851.0,2.3900945556,9000000,32471476.0,3.6079417778,4.8,119.0,84.0,1,0,0,0,0,1,ok
53.8,20.0,30000000,35078241.0,1.1692747,30000000,38896862.0,1.2965620667,6.3,143.0,92.0,1,0,0,0,0,1,ok
64.3,36.4,60000000,137587063.0,2.2931177167,25000000,220218927.0,8.80875708,7.0,1146.0,96.0,1,0,0,0,0,1,ok
53.8,63.6,2000000,22179430.0,11.089715,1500000,41314733.0,27.5431553333,6.6,132.0,108.0,1,0,0,0,0,1,ok
11.5,41.2,17000000,57103895.0,3.3590526471,17000000,91709992.0,5.3947054118,6.4,541.0,109.0,0,0,0,0,1,0,dubious
45.5,33.3,16000000,1109660.0,0.06935375,16000000,89149666.0,5.571854125,5.6,216.0,90.0,1,0,0,0,0,1,ok
15.4,37.5,50000000,82169884.0,1.64339768,50000000,108253036.0,2.16506072,6.0,666.0,121.0,0,0,1,0,0,0,notalk
11.8,5.3,150000000,623722818.0,4.15815212,150000000,832995349.0,5.5533023267,7.5,4510.0,111.0,0,1,0,0,0,0,nowomen
45.9,16.2,13000000,4857367.0,0.3736436154,13000000,9714748.0,0.7472883077,6.7,213.0,120.0,0,0,0,0,1,0,dubious
65.9,68.2,40000000,145896422.0,3.64741055,40000000,195594066.0,4.88985165,6.2,569.0,96.0,0,0,0,1,0,0,men
46.7,9.1,30000000,77566815.0,2.5855605,32000000,112786334.0,3.5245729375,6.3,1045.0,101.0,0,0,1,0,0,0,notalk
18.2,27.3,12000000,80573774.0,6.7144811667,16000000,105361404.0,6.58508775,7.4,2252.0,121.0,0,0,1,0,0,0,notalk
13.9,14.8,65000000,422610419.0,6.5016987538,60000000,664776874.0,11.0796145667,7.0,5092.0,117.0,0,1,0,0,0,0,nowomen
20.0,0.0,11000000,88489643.0,8.044513,50000000,84812085.0,1.6962417,6.7,546.0,119.0,1,0,0,0,0,1,ok
41.2,25.0,16500000,37311672.0,2.2613134545,16500000,58028859.0,3.5169005455,6.9,325.0,120.0,1,0,0,0,0,1,ok
46.2,20.0,20000000,84146832.0,4.2073416,20000000,129313947.0,6.46569735,5.8,391.0,96.0,1,0,0,0,0,1,ok
14.3,12.5,61000000,95696996.0,1.5688032131,60000000,142707164.0,2.3784527333,6.9,1495.0,124.0,0,0,1,0,0,0,notalk
15.4,0.0,34000000,95608995.0,2.8120292647,35000000,150245116.0,4.2927176,6.0,349.0,90.0,0,0,1,0,0,0,notalk
16.7,27.3,21000000,26193068.0,1.2472889524,22000000,31636886.0,1.4380402727,7.2,288.0,145.0,1,0,0,0,0,1,ok
40.0,11.1,50000000,32017803.0,0.64035606,40000000,35719170.0,0.89297925,7.0,1210.0,107.0,0,0,1,0,0,0,notalk
44.4,23.1,20000000,117760134.0,5.8880067,20000000,197782735.0,9.88913675,6.6,1038.0,105.0,1,0,0,0,0,1,ok
39.4,26.7,30000000,219076518.0,7.3025506,27500000,367916255.0,13.3787729091,6.2,1255.0,129.0,1,0,0,0,0,1,ok
76.9,33.3,50000000,90450008.0,1.80900016,75000000,321743698.0,4.2899159733,6.5,738.0,117.0,1,0,0,0,0,1,ok
36.4,10.0,15000000,64238440.0,4.2825626667,15000000,92871630.0,6.191442,6.5,1225.0,100.0,1,0,0,0,0,1,ok
32.1,25.0,160000000,798958165.0,4.9934885312,160000000,1130050880.0,7.062818,6.0,2355.0,93.0,1,0,0,0,0,1,ok
66.7,37.5,160000,20710513.0,129.44070625,150000,28443031.0,189.6202066667,7.4,457.0,85.0,0,0,0,1,0,0,men
16.7,34.8,300000000,961000000.0,3.2033333333,300000000,1270416917.0,4.2347230567,6.9,4627.0,169.0,1,0,0,0,0,1,ok
33.3,25.0,4000000,8059140.0,2.014785,4000000,14013416.0,3.503354,6.0,167.0,102.0,1,0,0,0,0,1,ok
35.7,25.0,30000000,16930884.0,0.5643628,30000000,49886283.0,1.6628761,5.7,323.0,108.0,0,0,1,0,0,0,notalk
53.8,13.3,10200000,35619521.0,3.492109902,7500000,51151221.0,6.8201628,5.6,464.0,93.0,1,0,0,0,0,1,ok
29.4,14.8,130000000,289047763.0,2.2234443308,120000000,420137057.0,3.5011421417,5.4,2648.0,92.0,0,0,0,0,1,0,dubious
54.5,20.0,8000000,426224.0,0.053278,8000000,717911.0,0.089738875,6.6,137.0,91.0,0,0,0,1,0,0,men
39.3,50.0,25000000,94679598.0,3.78718392,22500000,203248998.0,9.0332888,6.5,1372.0,104.0,1,0,0,0,0,1,ok
28.6,40.0,9000000,46.0,5.1111e-06,21000000,91716580.0,4.3674561905,6.9,508.0,90.0,1,0,0,0,0,1,ok
17.4,32.1,110000000,383531464.0,3.4866496727,110000000,518060867.0,4.7096442455,6.4,2122.0,128.0,0,0,1,0,0,0,notalk
16.7,19.2,150000000,709709780.0,4.7313985333,151000000,1027518785.0,6.8047601656,6.6,4113.0,144.0,0,0,1,0,0,0,notalk
31.4,23.1,150000000,938212738.0,6.2547515867,150000000,1234948673.0,8.2329911533,7.4,5633.0,138.0,1,0,0,0,0,1,ok
22.2,17.4,70000000,135560026.0,1.9365718,70000000,174191613.0,2.4884516143,7.2,1215.0,127.0,1,0,0,0,0,1,ok
43.8,4.8,75000000,527068851.0,7.02758468,72500000,710206036.0,9.7959453241,6.9,2335.0,87.0,1,0,0,0,0,1,ok
68.8,50.0,28000000,92601050.0,3.3071803571,28000000,134773778.0,4.8133492143,6.1,336.0,104.0,1,0,0,0,0,1,ok
34.1,25.0,20000000,121463226.0,6.0731613,17500000,291326452.0,16.6472258286,7.0,2152.0,113.0,0,0,1,0,0,0,notalk
44.4,23.1,16500000,13620075.0,0.8254590909,16500000,25528754.0,1.5471972121,6.0,242.0,108.0,1,0,0,0,0,1,ok
32.1,30.8,15000000,80253908.0,5.3502605333,15000000,135783552.0,9.0522368,5.9,510.0,109.0,1,0,0,0,0,1,ok
5.0,41.9,55000000,70016220.0,1.2730221818,48000000,124778741.0,2.5995571042,6.9,1210.0,122.0,0,1,0,0,0,0,nowomen
42.9,33.3,30000000,129266061.0,4.3088687,30000000,181180449.0,6.0393483,7.4,1075.0,123.0,1,0,0,0,0,1,ok
25.0,25.0,2200000,11502151.0,5.2282504545,5300000,31395388.0,5.9236581132,7.2,98.0,157.0,1,0,0,0,0,1,ok
33.3,36.4,51500000,55112356.0,1.070142835,50000000,72548607.0,1.45097214,7.2,867.0,100.0,1,0,0,0,0,1,ok
42.9,0.0,8000000,458232.0,0.057279,8000000,916464.0,0.114558,5.8,19.0,99.0,1,0,0,0,0,1,ok
38.5,14.3,45000000,148412065.0,3.2980458889,45000000,196811599.0,4.3735910889,6.1,1308.0,94.0,1,0,0,0,0,1,ok
50.0,28.0,15000000,56255142.0,3.7503428,20000000,74749567.0,3.73747835,7.8,3139.0,148.0,0,0,1,0,0,0,notalk
48.8,33.3,21000000,54926886.0,2.615566,28000000,83871036.0,2.9953941429,6.5,327.0,117.0,0,1,0,0,0,0,nowomen
46.7,26.7,25000000,92991835.0,3.7196734,21500000,142021533.0,6.6056526977,6.6,508.0,119.0,0,0,0,1,0,0,men
58.3,27.3,12000000,11293663.0,0.9411385833,12500000,16509922.0,1.32079376,7.1,517.0,106.0,1,0,0,0,0,1,ok
34.1,17.6,30000000,75505973.0,2.5168657667,30000000,119845152.0,3.9948384,6.2,784.0,113.0,0,0,0,1,0,0,men
25.0,24.1,19000000,34619699.0,1.8220894211,19000000,54919917.0,2.8905219474,7.2,1034.0,113.0,1,0,0,0,0,1,ok
38.5,38.5,25000000,171600000.0,6.864,25000000,238324755.0,9.5329902,7.7,3083.0,122.0,0,0,0,0,1,0,dubious
36.4,19.2,70000000,195735876.0,2.7962268,150000000,277190430.0,1.8479362,5.5,855.0,115.0,1,0,0,0,0,1,ok
60.9,55.6,17000000,374743.0,0.0220437059,17000000,639987.0,0.0376462941,5.2,154.0,144.0,1,0,0,0,0,1,ok
29.6,21.9,18000000,57096190.0,3.1720105556,13000000,80371245.0,6.1824034615,6.7,1438.0,126.0,1,0,0,0,0,1,ok
50.0,7.1,85000000,340487652.0,4.0057370824,85000000,468091018.0,5.5069531529,6.6,1512.0,107.0,1,0,0,0,0,1,ok
9.1,12.5,24000000,99965753.0,4.1652397083,17500000,139653486.0,7.9801992,5.9,982.0,89.0,0,1,0,0,0,0,nowomen
36.4,35.3,180000000,372234864.0,2.0679714667,205000000,442342592.0,2.1577687415,5.8,1347.0,113.0,1,0,0,0,0,1,ok
50.0,18.2,150000000,585349010.0,3.9023267333,150000000,841803062.0,5.6120204133,6.9,4977.0,101.0,1,0,0,0,0,1,ok
64.3,32.1,7500000,231411584.0,30.8548778667,7000000,374945367.0,53.5636238571,7.0,2313.0,96.0,1,0,0,0,0,1,ok
50.0,20.5,45000000,175372502.0,3.8971667111,45000000,267776795.0,5.9505954444,7.0,1138.0,97.0,0,0,1,0,0,0,notalk
25.0,12.5,20000000,73276047.0,3.66380235,20000000,89980823.0,4.49904115,7.3,405.0,128.0,0,1,0,0,0,0,nowomen
22.2,25.0,25000000,77208711.0,3.08834844,25000000,117431225.0,4.697249,7.9,1581.0,158.0,0,1,0,0,0,0,nowomen
43.8,20.0,75000000,119000410.0,1.5866721333,75000000,186173866.0,2.4823182133,6.5,342.0,102.0,1,0,0,0,0,1,ok
30.0,11.1,25000000,170764026.0,6.83056104,25000000,250812466.0,10.03249864,6.4,2297.0,85.0,1,0,0,0,0,1,ok
66.7,13.3,12000000,56309766.0,4.6924805,12000000,88337394.0,7.3614495,5.5,284.0,98.0,1,0,0,0,0,1,ok
16.7,0.0,50000,249905.0,4.9981,50000,657449.0,13.14898,5.9,85.0,103.0,0,0,0,1,0,0,men
42.9,35.3,15000000,34533783.0,2.3022522,15000000,42334608.0,2.8223072,7.4,1414.0,107.0,0,0,1,0,0,0,notalk
8.3,7.7,7000000,9229401.0,1.3184858571,7000000,8745122.0,1.2493031429,5.5,75.0,91.0,0,1,0,0,0,0,nowomen
45.5,0.0,35000000,43650785.0,1.2471652857,27500000,86044144.0,3.1288779636,5.7,58.0,114.0,0,0,0,0,1,0,dubious
41.2,19.2,85000000,222231186.0,2.6144845412,82500000,304281470.0,3.6882602424,5.9,1855.0,88.0,0,0,1,0,0,0,notalk
14.3,4.3,20000000,64822796.0,3.2411398,20000000,96203665.0,4.81018325,6.6,708.0,112.0,1,0,0,0,0,1,ok
32.6,5.6,30000000,22211426.0,0.7403808667,33000000,32629958.0,0.9887866061,5.8,374.0,108.0,1,0,0,0,0,1,ok
25.0,0.0,2000000,5364858.0,2.682429,2750000,6347067.0,2.3080243636,5.4,194.0,95.0,1,0,0,0,0,1,ok
14.8,18.8,185000000,1004558444.0,5.4300456432,185000000,1536236716.0,8.3039822486,8.3,12269.0,152.0,0,0,0,0,1,0,dubious
25.0,15.4,35000000,69823199.0,1.9949485429,35000000,239011897.0,6.8289113429,6.5,1406.0,123.0,1,0,0,0,0,1,ok
26.7,42.9,37000000,100076342.0,2.704766,37000000,142088445.0,3.8402282432,5.6,341.0,96.0,1,0,0,0,0,1,ok
33.3,12.5,30000000,105173115.0,3.5057705,30000000,168345505.0,5.6115168333,6.4,1194.0,111.0,1,0,0,0,0,1,ok
25.0,44.4,120000000,93945766.0,0.7828813833,120000000,137340228.0,1.1445019,5.7,359.0,135.0,1,0,0,0,0,1,ok
25.0,15.4,55000000,127906624.0,2.3255749818,55000000,181150540.0,3.2936461818,6.3,476.0,104.0,0,0,1,0,0,0,notalk
35.3,33.3,30000000,63833449.0,2.1277816333,30000000,124885696.0,4.1628565333,5.8,205.0,99.0,1,0,0,0,0,1,ok
34.8,33.3,140000000,585174222.0,4.1798158714,186000000,901047252.0,4.8443400645,7.4,8951.0,126.0,0,0,0,1,0,0,men
50.0,42.9,40000000,84601681.0,2.115042025,40000000,152561472.0,3.8140368,6.0,410.0,101.0,0,0,0,1,0,0,men
30.0,9.1,25000000,226830568.0,9.07322272,25000000,371942574.0,14.87770296,7.2,4444.0,93.0,1,0,0,0,0,1,ok
38.5,22.2,35000000,170000000.0,4.8571428571,35000000,298813354.0,8.5375244,5.8,949.0,99.0,1,0,0,0,0,1,ok
23.8,19.2,225000000,419651413.0,1.8651173911,225000000,561111776.0,2.4938301156,6.3,1668.0,150.0,1,0,0,0,0,1,ok
11.1,7.1,185000000,786636033.0,4.2520866649,185000000,1103581996.0,5.9653080865,5.7,2558.0,122.0,0,0,1,0,0,0,notalk
61.9,30.0,65000000,415252786.0,6.3885044,57500000,567894516.0,9.8764263652,6.0,525.0,145.0,1,0,0,0,0,1,ok
28.6,19.0,9000000,82391145.0,9.1545716667,9000000,135649286.0,15.0721428889,6.0,509.0,86.0,0,0,0,0,1,0,dubious
21.1,0.0,130000000,631744560.0,4.8595735385,130000000,847345122.0,6.5180394,6.9,3231.0,90.0,0,0,1,0,0,0,notalk
15.2,13.3,150000000,163712074.0,1.0914138267,137500000,398224826.0,2.8961805527,6.1,3086.0,114.0,0,0,1,0,0,0,notalk
35.0,14.3,180000000,521311860.0,2.896177,180000000,756399158.0,4.2022175444,7.8,6439.0,98.0,0,0,1,0,0,0,notalk
30.8,5.3,75000000,258270008.0,3.4436001067,75000000,476925011.0,6.3590001467,6.4,2583.0,110.0,0,0,1,0,0,0,notalk
24.0,30.4,150000000,624029371.0,4.1601958067,150000000,852292548.0,5.68195032,6.2,3050.0,92.0,0,1,0,0,0,0,nowomen
33.3,18.2,45000000,101702060.0,2.2600457778,45000000,342608740.0,7.6135275556,5.8,1353.0,93.0,0,0,1,0,0,0,notalk
33.3,23.1,60000000,50650079.0,0.8441679833,60000000,62452060.0,1.0408676667,5.1,381.0,90.0,0,0,1,0,0,0,notalk
22.2,16.7,15000000,5926410.0,0.395094,15000000,8583216.0,0.5722144,6.5,197.0,111.0,1,0,0,0,0,1,ok
17.0,13.3,130000000,185258983.0,1.4250691,138000000,291578156.0,2.1128851884,7.0,2892.0,163.0,0,0,0,1,0,0,men
33.3,11.1,65000000,128107642.0,1.9708868,65000000,228937586.0,3.5221167077,6.5,1084.0,98.0,0,0,1,0,0,0,notalk
41.7,25.0,15000000,96408652.0,6.4272434667,16000000,127721526.0,7.982595375,6.7,1050.0,96.0,1,0,0,0,0,1,ok
21.2,13.0,27000000,101624843.0,3.7638830741,26000000,188890657.0,7.2650252692,6.6,1169.0,111.0,0,0,0,1,0,0,men
65.0,100.0,27000000,44352417.0,1.6426821111,27000000,88360095.0,3.2725961111,6.1,244.0,117.0,1,0,0,0,0,1,ok
51.0,32.0,92000000,188072649.0,2.0442679239,90000000,298624762.0,3.3180529111,6.5,1707.0,107.0,0,1,0,0,0,0,nowomen
0.0,0.0,2000000,11125849.0,5.5629245,2000000,13409513.0,6.7047565,7.8,294.0,90.0,0,1,0,0,0,0,nowomen
50.0,0.0,4000000,10785801.0,2.69645025,4500000,14369767.0,3.1932815556,7.5,997.0,115.0,0,0,1,0,0,0,notalk
16.7,16.7,45000000,73762516.0,1.6391670222,65000000,108832851.0,1.6743515538,6.0,1205.0,105.0,0,0,1,0,0,0,notalk
55.6,56.0,25000000,70442940.0,2.8177176,25000000,118474778.0,4.73899112,5.6,548.0,97.0,1,0,0,0,0,1,ok
23.1,33.3,37000000,163720069.0,4.4248667297,37000000,223771082.0,6.0478670811,6.5,1251.0,96.0,0,0,1,0,0,0,notalk
100.0,100.0,16000000,50007546.0,3.125471625,16000000,77005883.0,4.8128676875,4.6,96.0,114.0,1,0,0,0,0,1,ok
18.2,34.8,20000000,20211394.0,1.0105697,20000000,47946868.0,2.3973434,6.3,305.0,115.0,0,0,1,0,0,0,notalk
13.6,14.3,45000000,9323833.0,0.2071962889,45000000,17027345.0,0.3783854444,6.3,90.0,160.0,0,0,0,1,0,0,men
33.3,18.5,80000000,178066569.0,2.2258321125,80000000,279507312.0,3.4938414,6.3,1038.0,118.0,0,0,1,0,0,0,notalk
30.0,23.1,9000000,32973937.0,3.6637707778,10000000,65031887.0,6.5031887,6.4,387.0,89.0,1,0,0,0,0,1,ok
38.5,14.3,55000000,17869048.0,0.3248917818,38000000,19688752.0,0.5181250526,6.2,614.0,90.0,1,0,0,0,0,1,ok
31.2,18.2,35000000,85416905.0,2.440483,35000000,126449083.0,3.6128309429,5.2,625.0,100.0,1,0,0,0,0,1,ok
72.7,47.4,11000000,38105395.0,3.4641268182,11000000,77754185.0,7.0685622727,7.4,159.0,114.0,1,0,0,0,0,1,ok
26.7,28.6,12000000,40855419.0,3.40461825,12000000,72983622.0,6.0819685,5.6,343.0,89.0,1,0,0,0,0,1,ok
12.5,27.3,18000000,25739015.0,1.4299452778,18000000,33494965.0,1.8608313889,6.9,851.0,114.0,0,0,1,0,0,0,notalk
23.1,46.7,25000000,19844979.0,0.79379916,25000000,23126350.0,0.925054,6.4,393.0,121.0,1,0,0,0,0,1,ok
28.2,10.0,55000000,113020255.0,2.0549137273,55000000,149545382.0,2.7190069455,7.3,1151.0,141.0,1,0,0,0,0,1,ok
25.0,12.5,32000000,27635305.0,0.8636032812,25000000,35728540.0,1.4291416,6.8,1113.0,111.0,0,0,1,0,0,0,notalk
25.0,0.0,15000000,377910544.0,25.1940362667,14000000,525839593.0,37.5599709286,7.6,2918.0,120.0,0,0,1,0,0,0,notalk
31.8,20.0,200000000,586090727.0,2.930453635,230000000,761060505.0,3.3089587174,6.1,3015.0,106.0,0,0,1,0,0,0,notalk
22.0,25.0,130000000,49554002.0,0.3811846308,130000000,264634812.0,2.0356524,6.3,712.0,165.0,0,0,0,1,0,0,men
26.7,2.6,150000000,309979994.0,2.0665332933,150000000,428007518.0,2.8533834533,6.3,1798.0,98.0,1,0,0,0,0,1,ok
7.7,0.0,20000000,54586584.0,2.7293292,20000000,89134670.0,4.4567335,7.1,628.0,128.0,0,0,1,0,0,0,notalk
36.4,100.0,37000000,392616625.0,10.6112601351,37000000,590693788.0,15.964696973,5.8,3688.0,122.0,1,0,0,0,0,1,ok
42.9,20.0,80000000,163733697.0,2.0466712125,80000000,283692080.0,3.546151,5.3,337.0,88.0,1,0,0,0,0,1,ok
28.6,0.0,500000,33456317.0,66.912634,500000,66929614.0,133.859228,7.0,100.0,122.0,0,0,0,1,0,0,men
21.4,0.0,25000000,30000000.0,1.2,30000000,50541951.0,1.6847317,5.6,154.0,87.0,0,0,0,1,0,0,men
35.7,28.0,80000000,233093859.0,2.9136732375,80000000,312433956.0,3.90542445,5.2,1057.0,104.0,1,0,0,0,0,1,ok
82.8,52.4,20000000,50907234.0,2.5453617,20000000,84393427.0,4.21967135,7.0,445.0,104.0,1,0,0,0,0,1,ok
36.4,12.0,33000000,269958228.0,8.1805523636,25000000,422638387.0,16.90553548,7.8,3181.0,116.0,0,0,0,1,0,0,men
