castFemalePercentage,crewFemalePercentage,budget,revenue,revenueRatio,directorGender,vote_average,vote_count,runtime,releaseYear,releaseTimeOfYear,original_language,popularity,original_title,title
30.0,22.2,170000000,400062763.0,2.3533103706,0,6.3,2895.0,125.0,2010.0,0.9397,en,21.259,TRON: Legacy,TRON: Legacy
42.9,46.2,8000000,18124262.0,2.26553275,0,7.0,97.0,129.0,2010.0,0.8438,en,5.000657,Another Year,Another Year
40.0,28.6,120000000,48668907.0,0.405574225,0,4.9,229.0,121.0,2010.0,0.9589,en,5.458387,How Do You Know,How Do You Know
60.0,38.5,30000000,8454301.0,0.2818100333,0,7.2,131.0,134.0,2010.0,0.8164,en,7.524794,Barney's Version,Barney's Version
30.0,42.1,15000000,4882577.0,0.3255051333,0,6.4,218.0,104.0,2010.0,0.8027,en,5.858803,The Company Men,The Company Men
29.4,9.1,24000000,23081726.0,0.9617385833,0,6.1,577.0,98.0,2010.0,0.8932,en,9.014972,Faster,Faster
66.7,42.9,5000000,5129058.0,1.0258116,0,6.8,167.0,91.0,2010.0,0.9562,en,7.007993,Rabbit Hole,Rabbit Hole
37.5,11.1,100000000,310650585.0,3.10650585,0,5.5,1092.0,98.0,2010.0,0.9699,en,9.73941,Little Fockers,Little Fockers
33.3,0.0,25000000,20719451.0,0.82877804,0,6.8,29.0,117.0,2009.0,0.7479,en,1.862215,Mao's Last Dancer,Mao's Last Dancer
58.1,10.0,55000000,89519773.0,1.6276322364,0,6.9,581.0,119.0,2010.0,0.8932,en,9.276539,Burlesque,Burlesque
28.6,14.3,5000000,5476793.0,1.0953586,0,7.3,860.0,89.0,2010.0,0.0575,en,6.771868,Tucker and Dale vs Evil,Tucker and Dale vs Evil
20.0,0.0,80000000,201584141.0,2.5198017625,0,5.2,228.0,80.0,2010.0,0.9425,en,6.598296,Yogi Bear,Yogi Bear
15.4,16.7,120000000,227817248.0,1.8984770667,0,5.5,1274.0,119.0,2011.0,0.0301,en,7.888013,The Green Hornet,The Green Hornet
10.0,42.1,30000000,20348249.0,0.6782749667,0,6.8,462.0,133.0,2010.0,0.6712,en,9.402082,The Way Back,The Way Back
16.7,22.2,42000000,11087569.0,0.2639897381,0,6.3,138.0,100.0,2010.0,0.9178,en,5.510805,The Warrior's Way,The Warrior's Way
60.0,0.0,9100000,76000000.0,8.3516483516,0,6.9,84.0,183.0,2008.0,0.9809,hi,4.23908,Ghajini,Ghajini
27.3,7.7,40000000,88100000.0,2.2025,0,5.2,756.0,95.0,2011.0,0.0164,en,13.471159,Season of the Witch,Season of the Witch
27.3,0.0,11000000,15500000.0,1.4090909091,0,4.0,15.0,80.0,2008.0,0.6202,en,0.868804,It's Alive,It's Alive
13.6,33.3,163000000,174822325.0,1.0725296012,0,5.4,2054.0,119.0,2011.0,0.5726,en,10.958669,Cowboys & Aliens,Cowboys & Aliens
68.9,57.7,70000000,67112664.0,0.9587523429,0,5.2,306.0,111.0,2011.0,0.0329,en,7.513067,The Dilemma,The Dilemma
30.4,12.5,1119000,2019000.0,1.8042895442,0,2.5,2.0,103.0,1936.0,0.6557,en,0.948775,The Gorgeous Hussy,The Gorgeous Hussy
40.0,41.2,27000000,161849455.0,5.9944242593,0,7.1,3888.0,105.0,2011.0,0.1808,en,12.114955,Limitless,Limitless
33.3,22.2,2000000,572809.0,0.2864045,0,6.3,537.0,108.0,2010.0,0.4575,en,12.805294,I Spit on Your Grave,I Spit on Your Grave
60.0,32.3,25000000,147780440.0,5.9112176,0,6.1,1367.0,107.0,2011.0,0.0548,en,8.88057,No Strings Attached,No Strings Attached
40.0,26.7,40000000,85412898.0,2.13532245,0,7.0,923.0,119.0,2011.0,0.2055,en,6.807442,The Lincoln Lawyer,The Lincoln Lawyer
66.7,33.3,93,2500000.0,26881.7204301075,0,5.0,87.0,107.0,2011.0,0.074,en,11.096527,From Prada to Nada,From Prada to Nada
33.3,18.8,30000000,130786397.0,4.3595465667,0,6.5,1288.0,113.0,2011.0,0.126,en,14.443599,Unknown,Unknown
35.7,0.0,36000000,189712432.0,5.2697897778,0,5.8,547.0,84.0,2011.0,0.0329,en,9.244469,Gnomeo & Juliet,Gnomeo & Juliet
19.0,11.1,10000000,4349187.0,0.4349187,0,6.1,151.0,91.0,2010.0,0.8247,en,7.787593,Burke & Hare,Burke & Hare
37.5,44.4,10000000,1068682.0,0.1068682,0,4.8,165.0,92.0,2010.0,0.6932,en,8.419427,Vanishing on 7th Street,Vanishing on 7th Street
31.2,29.2,40000000,97552050.0,2.43880125,0,6.5,1825.0,104.0,2011.0,0.1205,en,10.24382,Paul,Paul
62.5,0.0,6000000,1500000.0,0.25,0,5.6,8.0,118.0,1975.0,0.1616,en,0.619076,At Long Last Love,At Long Last Love
23.5,11.1,135000000,245724603.0,1.8201822444,0,6.6,2094.0,107.0,2011.0,0.1644,en,10.581925,Rango,Rango
34.6,45.0,19000000,6928068.0,0.3646351579,0,6.2,215.0,97.0,2011.0,0.1699,en,8.132811,Take Me Home Tonight,Take Me Home Tonight
38.5,14.3,50200000,127869379.0,2.5471987849,0,6.5,1677.0,106.0,2011.0,0.1671,en,9.420301,The Adjustment Bureau,The Adjustment Bureau
30.8,36.4,40000000,51070807.0,1.276770175,0,6.3,1066.0,93.0,2011.0,0.0329,en,9.832342,The Mechanic,The Mechanic
0.0,15.4,25000000,27122040.0,1.0848816,0,5.9,426.0,114.0,2011.0,0.1041,en,6.196929,The Eagle,The Eagle
33.3,25.0,50000000,144492830.0,2.8898566,0,5.9,1606.0,109.0,2011.0,0.1315,en,9.388376,I Am Number Four,I Am Number Four
40.0,0.0,10400000,20967660.0,2.0161211538,0,7.0,38.0,120.0,2010.0,0.4548,en,3.106814,포화 속으로,71: Into the Fire
40.0,0.0,150000000,38992758.0,0.25995172,0,5.6,202.0,88.0,2011.0,0.1836,en,7.24717,Mars Needs Moms,Mars Needs Moms
52.6,17.4,80000000,214918407.0,2.6864800875,0,6.3,1588.0,117.0,2011.0,0.1096,en,9.267959,Just Go with It,Just Go with It
31.2,57.1,42000000,89162162.0,2.122908619,1,5.7,958.0,100.0,2011.0,0.189,en,10.174298,Red Riding Hood,Red Riding Hood
49.3,23.7,32000000,83615414.0,2.6129816875,0,5.3,322.0,107.0,2011.0,0.126,en,7.564777,"Big Mommas: Like Father, Like Son","Big Mommas: Like Father, Like Son"
25.8,18.8,2500000,324138.0,0.1296552,0,6.6,446.0,96.0,2010.0,0.6877,en,8.309635,Super,Super
23.5,8.3,32000000,147332697.0,4.6041467812,0,7.1,2752.0,93.0,2011.0,0.2411,en,9.796962,Source Code,Source Code
34.6,13.6,82000000,89792502.0,1.0950305122,0,5.9,1661.0,110.0,2011.0,0.2247,en,13.779527,Sucker Punch,Sucker Punch
53.8,0.0,8000000,1749457.0,0.218682125,0,6.4,209.0,96.0,2011.0,0.0877,en,6.496259,Chalet Girl,Chalet Girl
35.7,12.5,1500000,97009150.0,64.6727666667,0,6.8,1775.0,103.0,2010.0,0.6986,en,17.24814,Insidious,Insidious
0.0,0.0,6500000,753808.0,0.1159704615,0,6.3,9.0,109.0,2009.0,0.611,it,0.635053,The Time That Remains,The Time That Remains
33.3,14.3,3,43.0,14.3333333333,0,7.5,66.0,87.0,2010.0,0.1205,en,3.308503,Boy,Boy
27.8,0.0,21000000,72417394.0,3.4484473333,0,6.3,250.0,99.0,2011.0,0.2274,en,8.425361,Diary of a Wimpy Kid: Rodrick Rules,Diary of a Wimpy Kid: Rodrick Rules
23.1,30.0,12000000,204940.0,0.0170783333,0,5.8,110.0,108.0,2010.0,0.0356,en,5.145185,Henry's Crime,Henry's Crime
36.4,0.0,63000000,183953723.0,2.9199003651,0,5.5,338.0,95.0,2011.0,0.2411,en,8.904488,Hop,Hop
0.0,0.0,19000000,2119994.0,0.1115786316,0,5.6,5.0,93.0,1993.0,0.8959,en,1.418221,The Nutcracker,The Nutcracker
37.5,71.4,30000000,63782078.0,2.1260692667,0,6.5,1284.0,111.0,2011.0,0.263,en,8.071196,Hanna,Hanna
33.3,100.0,3000000,4800080.0,1.6000266667,1,6.2,10.0,99.0,2010.0,0.9397,sv,0.702712,Svinalängorna,Beyond
30.8,25.0,40000000,45735397.0,1.143384925,0,5.3,270.0,110.0,2011.0,0.2658,en,9.698075,Arthur,Arthur
75.0,18.2,40000000,97138686.0,2.42846715,0,6.1,930.0,111.0,2011.0,0.274,en,10.000721,Scream 4,Scream 4
27.3,9.1,90000000,484635760.0,5.3848417778,0,6.5,2213.0,96.0,2011.0,0.2521,en,10.403228,Rio,Rio
33.3,14.3,14734000,6775121.0,0.4598290349,0,6.4,42.0,139.0,2010.0,0.8384,fr,2.156145,La Princesse de Montpensier,The Princess of Montpensier
27.3,33.3,7400000,21817298.0,2.9482835135,0,7.0,915.0,136.0,2011.0,0.3973,da,8.124767,Melancholia,Melancholia
15.6,22.2,150000000,449326618.0,2.9955107867,0,6.6,6678.0,115.0,2011.0,0.3014,en,29.158489,Thor,Thor
18.8,50.0,15000000,4627375.0,0.3084916667,0,5.0,61.0,97.0,2011.0,0.2822,en,3.4949,Atlas Shrugged Part I,Atlas Shrugged Part I
25.0,23.1,38000000,114156230.0,3.0041113158,0,6.7,879.0,120.0,2011.0,0.2,en,7.649466,Water for Elephants,Water for Elephants
16.7,0.0,3900000,208475.0,0.0534551282,0,6.7,31.0,96.0,2010.0,0.1205,de,1.824255,Der Räuber,The Robber
37.5,31.2,6800000,7103838.0,1.0446820588,0,7.9,496.0,130.0,2010.0,0.674,fr,8.596012,Incendies,Incendies
38.5,33.3,18000000,47088990.0,2.616055,0,6.9,355.0,106.0,2011.0,0.2658,en,11.009053,Soul Surfer,Soul Surfer
62.5,20.0,35000000,59901913.0,1.7114832286,0,5.9,304.0,112.0,2011.0,0.3397,en,5.47309,Something Borrowed,Something Borrowed
65.0,36.0,32500000,288383523.0,8.8733391692,0,6.5,1697.0,125.0,2011.0,0.3205,en,6.810991,Bridesmaids,Bridesmaids
66.7,0.0,2500000,71904.0,0.0287616,0,7.1,7.0,100.0,2007.0,0.6438,en,0.46335,Eye of the Dolphin,Eye of the Dolphin
50.0,54.5,21000000,970816.0,0.0462293333,1,6.2,281.0,91.0,2011.0,0.1123,en,5.484379,The Beaver,The Beaver
13.3,12.5,380000000,1045713802.0,2.7518784263,0,6.4,5068.0,136.0,2011.0,0.3644,en,27.88772,Pirates of the Caribbean: On Stranger Tides,Pirates of the Caribbean: On Stranger Tides
44.0,40.9,30000000,151119219.0,5.0373073,0,7.4,2049.0,94.0,2011.0,0.3562,en,11.43256,Midnight in Paris,Midnight in Paris
40.0,33.3,32000000,54674226.0,1.7085695625,0,6.5,1009.0,139.0,2011.0,0.3753,en,11.204539,The Tree of Life,The Tree of Life
21.1,0.0,80000000,254455986.0,3.180699825,0,6.2,3836.0,102.0,2011.0,0.3945,en,21.893532,The Hangover Part II,The Hangover Part II
100.0,0.0,4317946,14624826.0,3.3869867757,0,7.3,76.0,106.0,2011.0,0.1479,de,12.452985,Pina,Pina
58.3,14.3,16000000,40492759.0,2.5307974375,0,5.3,230.0,91.0,2011.0,0.0932,en,8.453293,The Roommate,The Roommate
42.1,27.8,9500000,120000.0,0.0126315789,0,6.6,314.0,104.0,2010.0,0.6904,en,7.778097,Trust,Trust
29.6,15.8,14350531,3964682.0,0.2762742368,0,6.3,748.0,88.0,2011.0,0.3589,en,9.93263,Attack the Block,Attack the Block
25.0,28.6,150000000,665692281.0,4.43794854,1,6.7,1925.0,91.0,2011.0,0.3945,en,11.481921,Kung Fu Panda 2,Kung Fu Panda 2
21.6,27.3,160000000,353624124.0,2.210150775,0,7.1,5252.0,132.0,2011.0,0.3918,en,0.738633,X-Men: First Class,X-Men: First Class
69.2,35.5,30000000,102000000.0,3.4,0,6.0,131.0,98.0,2010.0,0.8219,en,6.212898,The Other Woman,The Other Woman
40.0,46.7,5000000,2614773.0,0.5229546,0,6.0,210.0,97.0,2010.0,0.7863,en,4.779994,Everything Must Go,Everything Must Go
41.2,41.2,3200000,5332926.0,1.666539375,0,6.8,353.0,105.0,2010.0,0.6932,en,6.72639,Beginners,Beginners
30.4,42.9,50000000,260095987.0,5.20191974,0,6.6,2496.0,112.0,2011.0,0.4329,en,19.529911,Super 8,Super 8
30.0,34.8,200000000,219851172.0,1.09925586,0,5.1,2551.0,114.0,2011.0,0.4548,en,13.985631,Green Lantern,Green Lantern
40.0,0.0,55000000,187361754.0,3.4065773455,0,5.7,775.0,94.0,2011.0,0.4575,en,15.214342,Mr. Popper's Penguins,Mr. Popper's Penguins
47.6,34.5,20000000,216197492.0,10.8098746,0,5.4,1634.0,92.0,2011.0,0.3699,en,7.310686,Bad Teacher,Bad Teacher
50.0,0.0,20000000,60072596.0,3.0036298,0,6.1,29.0,121.0,2010.0,0.2493,en,2.576815,Why Did I Get Married Too?,Why Did I Get Married Too?
11.8,27.8,195000000,1123746996.0,5.7628051077,0,6.1,3351.0,154.0,2011.0,0.4877,en,4.503505,Transformers: Dark of the Moon,Transformers: Dark of the Moon
57.1,31.2,30000000,36160375.0,1.2053458333,0,5.7,369.0,98.0,2011.0,0.4932,en,10.778028,Larry Crowne,Larry Crowne
27.8,0.0,49900000,26121638.0,0.5234797194,0,5.2,511.0,102.0,2011.0,0.2658,en,5.67375,Your Highness,Your Highness
50.0,31.8,20000000,14166853.0,0.70834265,0,5.1,14.0,91.0,2011.0,0.4384,en,2.321394,Judy Moody and the Not Bummer Summer,Judy Moody and the Not Bummer Summer
25.0,12.5,32000000,69055695.0,2.1579904688,0,6.1,399.0,107.0,2010.0,0.6493,en,7.000421,Takers,Takers
30.0,0.0,80000000,169852759.0,2.1231594875,0,5.3,509.0,102.0,2011.0,0.5096,en,11.341084,Zookeeper,Zookeeper
33.3,22.7,35000000,117000000.0,3.3428571429,0,6.4,2341.0,98.0,2011.0,0.5151,en,9.856955,Horrible Bosses,Horrible Bosses
72.7,9.1,10000000,498974.0,0.0498974,0,5.8,334.0,88.0,2010.0,0.6986,en,5.727987,The Ward,The Ward
50.0,47.1,20000000,17425000.0,0.87125,0,6.0,611.0,109.0,2011.0,0.4959,en,8.34835,Monte Carlo,Monte Carlo
36.9,22.2,125000000,1342000000.0,10.736,0,7.9,6141.0,130.0,2011.0,0.5123,en,24.990737,Harry Potter and the Deathly Hallows: Part 2,Harry Potter and the Deathly Hallows: Part 2
31.2,21.7,15000000,78054825.0,5.203655,0,7.4,3832.0,100.0,2011.0,0.5945,en,15.388875,Drive,Drive
23.4,14.7,140000000,370569774.0,2.6469269571,0,6.6,7174.0,124.0,2011.0,0.5534,en,19.323582,Captain America: The First Avenger,Captain America: The First Avenger
47.8,60.0,15000000,59389433.0,3.9592955333,1,7.0,1006.0,107.0,2011.0,0.1644,en,11.239012,One Day,One Day
33.3,37.5,6000000,19560274.0,3.2600456667,0,6.8,378.0,96.0,2011.0,0.5123,en,11.256636,The Guard,The Guard
33.3,0.0,410000,100.0,0.0002439024,0,3.5,5.0,101.0,1972.0,0.1339,de,0.769053,Die Angst des Tormanns beim Elfmeter,The Goalie's Anxiety at the Penalty Kick
16.7,7.1,110000000,563749323.0,5.1249938455,0,5.5,1201.0,103.0,2011.0,0.5726,en,10.219758,The Smurfs,The Smurfs
12.5,0.0,20000000,4634062.0,0.2317031,0,4.5,142.0,107.0,2011.0,0.2027,en,12.763976,Dylan Dog: Dead of Night,Dylan Dog: Dead of Night
43.8,0.0,35000000,150483765.0,4.2995361429,0,6.5,2306.0,109.0,2011.0,0.5507,en,10.009007,Friends with Benefits,Friends with Benefits
18.2,0.0,10000000,18.0,1.8e-06,0,3.1,14.0,98.0,1993.0,0.7671,en,1.145806,Deadfall,Deadfall
20.0,0.0,9000000,771499.0,0.0857221111,0,4.8,14.0,130.0,2010.0,0.3644,en,1.818296,Princess Kaiulani,Princess Kaiulani
22.2,0.0,3837625,3867000.0,1.0076544738,0,6.3,15.0,103.0,2010.0,0.7973,en,0.749665,West Is West,West Is West
37.5,35.7,52000000,75450437.0,1.4509699423,0,5.9,753.0,112.0,2011.0,0.5918,en,6.906145,The Change-Up,The Change-Up
61.5,20.7,25000000,124272124.0,4.97088496,0,7.9,1966.0,146.0,2011.0,0.6027,en,7.486118,The Help,The Help
40.0,0.0,28000000,40547440.0,1.4481228571,0,5.6,537.0,83.0,2011.0,0.6082,en,9.763493,30 Minutes or Less,30 Minutes or Less
52.9,0.0,9000000,18663238.0,2.0736931111,0,6.9,81.0,84.0,2011.0,0.6082,en,9.202416,Glee: The Concert Movie,Glee: The Concert Movie
27.3,16.7,47000000,157887643.0,3.3593115532,0,5.9,892.0,92.0,2011.0,0.611,en,12.912491,Final Destination 5,Final Destination 5
17.6,26.3,25000000,15478800.0,0.619152,0,6.2,138.0,122.0,2010.0,0.6904,en,5.481452,The Conspirator,The Conspirator
20.0,18.2,19000000,35387212.0,1.8624848421,0,6.0,335.0,108.0,2011.0,0.8411,en,10.724679,A Very Harold & Kumar Christmas,A Very Harold & Kumar Christmas
37.5,0.0,7000000,8220215.0,1.1743164286,0,7.1,122.0,110.0,2010.0,0.1151,it,5.633243,Mine vaganti,Loose Cannons
30.0,13.3,27000000,85564310.0,3.1690485185,0,4.4,228.0,89.0,2011.0,0.6274,en,9.580214,Spy Kids: All the Time in the World,Spy Kids: All the Time in the World
60.0,0.0,784170,834332.0,1.0639682722,0,6.8,6.0,80.0,1948.0,0.2623,en,0.578456,Miranda,Miranda
37.5,26.3,25000000,36993168.0,1.47972672,0,5.4,347.0,99.0,2010.0,0.8466,en,8.67817,Don't Be Afraid of the Dark,Don't Be Afraid of the Dark
33.3,13.3,100000,1776935.0,17.76935,0,6.8,535.0,92.0,2011.0,0.5534,en,8.957372,Another Earth,Another Earth
45.5,27.3,7000000,382946.0,0.0547065714,0,6.7,218.0,106.0,2010.0,0.0575,en,5.886972,Hesher,Hesher
36.4,0.0,650000,33245.0,0.0511461538,0,6.2,290.0,98.0,2010.0,0.7452,en,7.814255,Stake Land,Stake Land
25.0,7.1,40000000,60965854.0,1.52414635,0,6.5,848.0,108.0,2011.0,0.5671,en,8.062578,Colombiana,Colombiana
44.4,10.0,13000000,5774854.0,0.4442195385,0,7.4,797.0,117.0,2011.0,0.6247,es,9.782542,La piel que habito,The Skin I Live In
34.6,22.9,90000000,48795021.0,0.5421669,0,5.2,612.0,113.0,2011.0,0.6247,en,10.949076,Conan the Barbarian,Conan the Barbarian
42.9,45.5,8000000,10130000.0,1.26625,0,5.7,139.0,104.0,2011.0,0.3233,en,6.167646,Prom,Prom
46.4,37.5,4000000,1104682.0,0.2761705,0,5.9,321.0,88.0,2011.0,0.6301,en,6.340655,Red State,Red State
58.3,0.0,24000000,30551495.0,1.2729789583,0,5.0,142.0,89.0,2011.0,0.7068,en,6.562982,I Don't Know How She Does It,I Don't Know How She Does It
36.4,0.0,28000000,10126458.0,0.3616592143,0,4.9,134.0,91.0,2011.0,0.6685,en,6.062425,Shark Night,Shark Night
40.0,31.6,60000000,137551594.0,2.2925265667,0,6.2,1351.0,106.0,2011.0,0.6849,en,8.244359,Contagion,Contagion
26.7,0.0,25000000,10324441.0,0.41297764,0,5.5,147.0,110.0,2011.0,0.7068,en,8.048422,Straw Dogs,Straw Dogs
24.3,26.1,50000000,110206216.0,2.20412432,0,7.0,1409.0,133.0,2011.0,0.7233,en,15.785663,Moneyball,Moneyball
44.4,30.0,8000000,163265.0,0.020408125,0,6.3,156.0,91.0,2011.0,0.7068,en,6.140556,Restless,Restless
28.9,21.2,220000000,1519557910.0,6.9070814091,0,7.4,12000.0,143.0,2012.0,0.3142,en,89.887648,The Avengers,The Avengers
42.1,22.2,15000000,27462041.0,1.8308027333,0,6.2,589.0,99.0,2011.0,0.7452,en,9.865944,A Dangerous Method,A Dangerous Method
12.5,17.4,25000000,23057115.0,0.9222846,0,7.7,1297.0,140.0,2011.0,0.6877,en,13.121626,Warrior,Warrior
35.0,33.3,12500000,75993061.0,6.07944488,0,6.5,924.0,101.0,2011.0,0.7288,en,6.82647,The Ides of March,The Ides of March
25.0,16.7,500000,171760.0,0.34352,0,6.0,214.0,95.0,2011.0,0.6685,en,15.014569,Kill List,Kill List
40.0,0.0,6250000,8500000.0,1.36,0,5.6,17.0,144.0,2010.0,0.3452,hi,1.490661,Badmaa$h Company,Badmaash Company
42.9,0.0,17000,101236.0,5.9550588235,0,6.4,54.0,106.0,2011.0,0.2877,en,7.759376,Bellflower,Bellflower
53.3,16.7,8000000,39187783.0,4.898472875,0,7.0,1287.0,100.0,2011.0,0.7452,en,11.869481,50/50,50/50
33.9,24.1,15000000,133432856.0,8.8955237333,0,7.3,1075.0,100.0,2011.0,0.3671,en,11.440948,The Artist,The Artist
30.0,0.0,26400000,62000000.0,2.3484848485,0,6.5,46.0,155.0,2010.0,0.7479,ta,4.330396,எந்திரன்,Enthiran
54.5,42.9,5000000,3099314.0,0.6198628,0,7.1,479.0,120.0,2011.0,0.8986,en,5.59686,Take Shelter,Take Shelter
33.3,58.3,5000000,27046.0,0.0054092,0,5.0,18.0,121.0,2011.0,0.2795,en,1.744659,Road to Nowhere,Road to Nowhere
63.2,20.6,110000000,299268508.0,2.7206228,0,6.6,2749.0,127.0,2011.0,0.7397,en,19.265552,Real Steel,Real Steel
46.9,29.0,24000000,63543328.0,2.6476386667,0,6.4,438.0,113.0,2011.0,0.7616,en,6.162257,Footloose,Footloose
13.3,23.1,35000000,28128670.0,0.8036762857,0,6.0,876.0,103.0,2011.0,0.7781,en,10.169411,The Thing,The Thing
66.7,59.1,7000000,6038942.0,0.862706,1,7.4,687.0,112.0,2011.0,0.7397,en,5.325574,We Need to Talk About Kevin,We Need to Talk About Kevin
21.4,6.7,75000000,132274484.0,1.7636597867,0,5.6,945.0,110.0,2011.0,0.663,en,6.303466,The Three Musketeers,The Three Musketeers
31.8,37.5,40000000,173930596.0,4.3482649,0,6.7,3512.0,109.0,2011.0,0.8192,en,10.324613,In Time,In Time
57.9,16.7,14000000,46495.0,0.0033210714,0,6.1,86.0,149.0,2011.0,0.7452,en,5.113573,Margaret,Margaret
50.0,16.7,25000000,27603069.0,1.10412276,0,7.0,760.0,80.0,2011.0,0.7068,en,8.844835,Carnage,Carnage
35.0,0.0,45000000,160078586.0,3.5573019111,0,6.0,1026.0,101.0,2011.0,0.7041,en,10.668658,Johnny English Reborn,Johnny English Reborn
32.1,11.1,35000000,82087155.0,2.3453472857,0,5.6,987.0,106.0,2011.0,0.7233,en,10.512109,Abduction,Abduction
45.5,28.6,25000000,11790979.0,0.47163916,0,6.7,275.0,118.0,2011.0,0.7479,en,10.710831,This Must Be the Place,This Must Be the Place
71.4,44.4,6500000,17693675.0,2.7221038462,0,7.0,897.0,100.0,2011.0,0.7507,en,11.72049,Shame,Shame
38.5,60.0,20000000,30426096.0,1.5213048,0,6.2,689.0,106.0,2011.0,0.7452,en,6.958086,What's Your Number?,What's Your Number?
52.9,20.0,50000000,38502340.0,0.7700468,0,5.8,401.0,84.0,2011.0,0.7452,en,9.995617,Dream House,Dream House
41.7,11.8,30000000,2527904.0,0.0842634667,0,6.4,292.0,129.0,2011.0,0.726,en,5.87767,Machine Gun Preacher,Machine Gun Preacher
25.3,0.0,30000000,15395087.0,0.5131695667,0,6.3,291.0,130.0,2011.0,0.8027,en,13.413895,Anonymous,Anonymous
24.4,31.2,75000000,152930623.0,2.0390749733,0,5.8,945.0,104.0,2011.0,0.8356,en,7.762917,Tower Heist,Tower Heist
52.6,23.1,35000000,84606030.0,2.4173151429,0,6.0,766.0,137.0,2011.0,0.8548,en,9.529382,J. Edgar,J. Edgar
23.1,25.0,17000000,3696232.0,0.2174254118,0,5.8,226.0,98.0,2011.0,0.8192,en,5.498819,The Double,The Double
7.1,25.0,130000000,371940071.0,2.8610774692,0,6.7,2095.0,107.0,2011.0,0.8137,en,19.201504,The Adventures of Tintin,The Adventures of Tintin
20.0,25.0,170000000,185770160.0,1.0927656471,0,7.0,2197.0,126.0,2011.0,0.8904,en,14.046164,Hugo,Hugo
38.5,100.0,2000000,841733.0,0.4208665,1,5.3,14.0,109.0,2011.0,0.6493,en,1.137468,Higher Ground,Higher Ground
45.5,30.8,36000000,9612469.0,0.2670130278,0,5.4,333.0,91.0,2011.0,0.7808,en,9.540381,Trespass,Trespass
10.0,21.4,75000000,226904017.0,3.0253868933,0,5.7,898.0,110.0,2011.0,0.8575,en,10.363671,Immortals,Immortals
25.0,11.1,79000000,149673788.0,1.8946049114,0,4.0,619.0,91.0,2011.0,0.8603,en,6.620033,Jack and Jill,Jack and Jill
50.0,20.0,19100000,5728213.0,0.2999064398,0,6.5,208.0,109.0,2011.0,0.1123,en,6.681211,The Devil's Double,The Devil's Double
16.7,0.0,29000000,33662874.0,1.1607887586,0,6.5,102.0,131.0,2011.0,0.0521,cn,5.311245,新少林寺,Shaolin
60.0,50.0,8000000,100915.0,0.012614375,1,6.0,75.0,129.0,2011.0,0.6767,en,5.276685,Wuthering Heights,Wuthering Heights
57.1,0.0,250000,3542353.0,14.169412,0,6.5,386.0,90.0,2011.0,0.8219,en,8.002786,Like Crazy,Like Crazy
50.0,35.7,110000000,712171856.0,6.4742896,0,5.8,2622.0,117.0,2011.0,0.2,en,25.9725,The Twilight Saga: Breaking Dawn - Part 1,The Twilight Saga: Breaking Dawn - Part 1
0.0,30.0,66000000,177584879.0,2.6906799848,0,7.0,1016.0,146.0,2011.0,0.9808,en,8.166363,War Horse,War Horse
40.0,40.0,6400000,35057696.0,5.477765,0,6.6,418.0,99.0,2011.0,0.7918,en,12.203066,My Week with Marilyn,My Week with Marilyn
0.0,0.0,8000,484592.0,60.574,0,7.5,164.0,96.0,2011.0,0.7233,en,4.727171,Weekend,Weekend
33.3,0.0,15000000,16810383.0,1.1206922,0,6.2,25.0,130.0,2008.0,0.9809,ru,2.587727,Стиляги,Hipsters
30.0,28.6,10000000,17511906.0,1.7511906,0,7.2,200.0,111.0,2010.0,0.7068,fr,6.091224,Elle s'appelait Sarah,Sarah's Key
50.0,46.7,25000000,34942188.0,1.39768752,0,5.4,330.0,81.0,2011.0,0.937,en,13.105682,The Sitter,The Sitter
38.9,0.0,40000000,55247881.0,1.381197025,0,6.9,726.0,129.0,2011.0,0.9781,en,7.82605,Extremely Loud & Incredibly Close,Extremely Loud & Incredibly Close
38.9,28.6,12000000,972512.0,0.0810426667,0,5.3,135.0,108.0,2011.0,0.8932,en,5.874878,Rampart,Rampart
25.0,0.0,130000000,150406466.0,1.1569728154,0,5.8,381.0,100.0,2011.0,0.8767,en,9.141045,Happy Feet Two,Happy Feet Two
21.4,0.0,12500000,3878993.0,0.31031944,0,6.3,31.0,118.0,2010.0,0.2466,en,1.830829,The Perfect Game,The Perfect Game
21.4,10.0,5000000,3142154.0,0.6284308,0,6.2,261.0,87.0,2011.0,0.6301,en,8.132748,Flypaper,Flypaper
35.3,21.7,55000000,9489829.0,0.1725423455,0,5.2,490.0,92.0,2013.0,0.0822,en,8.26008,Bullet to the Head,Bullet to the Head
18.8,17.5,100000000,312573423.0,3.12573423,0,6.1,2940.0,103.0,2012.0,0.6011,en,14.881566,The Expendables 2,The Expendables 2
46.7,11.1,2361000,6892000.0,2.9191020754,0,7.0,4.0,101.0,1944.0,0.4973,en,0.789574,Bathing Beauty,Bathing Beauty
48.4,33.3,75000000,691210692.0,9.21614256,0,6.9,9634.0,142.0,2012.0,0.194,en,20.031667,The Hunger Games,The Hunger Games
13.1,11.9,250000000,1084939099.0,4.339756396,0,7.6,9263.0,165.0,2012.0,0.5383,en,20.58258,The Dark Knight Rises,The Dark Knight Rises
28.6,27.6,130000000,276572938.0,2.1274841385,0,6.0,2683.0,120.0,2012.0,0.6011,en,14.89499,The Bourne Legacy,The Bourne Legacy
