castFemalePercentage,crewFemalePercentage,budget,revenue,revenueRatio,directorGender,vote_average,vote_count,runtime,releaseYear,releaseTimeOfYear,original_language,popularity,original_title,title
0.0,0.0,0,0.0,-1.0,0,6.9,4.0,19.0,1987.0,0.789,en,0.052331,Shake! Otis at Monterey,Shake! Otis at Monterey
27.3,33.3,250000,0.0,-1.0,2,5.7,14.0,82.0,1964.0,0.8251,en,1.118899,The Time Travelers,The Time Travelers
0.0,0.0,0,0.0,-1.0,2,2.6,7.0,93.0,1987.0,0.0849,en,0.541464,Cry Wilderness,Cry Wilderness
50.0,0.0,0,0.0,-1.0,0,6.4,5.0,86.0,2015.0,0.8301,en,1.365543,Isolation,Isolation
57.1,0.0,0,26251899.0,-1.0,0,6.1,85.0,115.0,2017.0,0.3205,en,7.299803,How to Be a Latin Lover,How to Be a Latin Lover
0.0,0.0,0,0.0,-1.0,4,6.0,3.0,30.0,1991.0,0.0,en,0.297758,Ninja Bachelor Party,Ninja Bachelor Party
42.9,33.3,0,0.0,-1.0,0,7.0,6.0,115.0,2017.0,0.663,en,1.223145,The Trip to Spain,The Trip to Spain
50.0,0.0,0,0.0,-1.0,2,2.0,6.0,76.0,2010.0,0.5644,en,0.239349,Wound,Wound
62.5,0.0,500000,0.0,-1.0,0,4.9,12.0,101.0,1985.0,0.1616,en,0.558542,Malibu Express,Malibu Express
36.8,10.0,0,0.0,-1.0,0,4.1,5.0,99.0,1988.0,0.0847,en,0.629329,Picasso Trigger,Picasso Trigger
38.5,16.7,0,0.0,-1.0,0,5.4,12.0,92.0,1989.0,0.7479,en,0.76945,Savage Beach,Savage Beach
43.8,16.7,0,0.0,-1.0,0,4.4,4.0,96.0,1990.0,0.8548,en,0.665062,Guns,Guns
0.0,0.0,0,0.0,-1.0,0,5.5,11.0,105.0,2017.0,0.063,en,0.765677,Nobody Speak: Trials of the Free Press,Nobody Speak: Trials of the Free Press
38.5,12.5,0,0.0,-1.0,2,7.0,12.0,100.0,2017.0,0.5671,en,2.216551,Brigsby Bear,Brigsby Bear
40.0,100.0,2000000,0.0,-1.0,2,6.4,43.0,82.0,2016.0,0.6913,en,6.754817,Tramps,Tramps
33.3,0.0,0,0.0,-1.0,4,7.5,26.0,90.0,2017.0,0.3068,en,2.293791,I Am Heath Ledger,I Am Heath Ledger
0.0,0.0,0,0.0,-1.0,0,5.5,12.0,75.0,2006.0,0.4384,en,1.532796,"Lewis Black: Red, White & Screwed","Lewis Black: Red, White & Screwed"
0.0,0.0,0,0.0,-1.0,2,6.6,6.0,60.0,2013.0,0.6438,en,0.548512,Lewis Black: Old Yeller - Live at the Borgata,Lewis Black: Old Yeller - Live at the Borgata
0.0,0.0,0,0.0,-1.0,0,5.3,10.0,58.0,2004.0,0.3661,en,0.430497,Lewis Black:  Black on Broadway,Lewis Black:  Black on Broadway
0.0,0.0,0,0.0,-1.0,2,7.7,7.0,65.0,1986.0,0.6027,en,1.196539,Robin Williams: A Night at the Met,Robin Williams: A Night at the Met
0.0,0.0,0,0.0,-1.0,3,4.3,2.0,90.0,2007.0,0.0,en,0.248574,Katt Williams: American Hustle,Katt Williams: American Hustle
0.0,0.0,0,0.0,-1.0,0,6.4,5.0,77.0,2008.0,0.8607,en,0.513891,Katt Williams: It's Pimpin Pimpin,Katt Williams: It's Pimpin Pimpin
27.3,0.0,0,0.0,-1.0,0,3.4,9.0,97.0,1979.0,0.0,en,0.992629,Angels' Brigade,Angels' Brigade
31.6,0.0,0,0.0,-1.0,0,6.8,13.0,100.0,2016.0,0.7896,en,0.916082,Killing Reagan,Killing Reagan
0.0,28.6,0,0.0,-1.0,2,6.3,137.0,113.0,2017.0,0.3014,en,7.823933,Sand Castle,Sand Castle
9.1,0.0,0,0.0,-1.0,2,7.6,5.0,80.0,2016.0,0.8989,en,0.354285,Mifune: The Last Samurai,Mifune: The Last Samurai
60.0,100.0,0,0.0,-1.0,2,4.9,20.0,240.0,1992.0,0.8716,en,1.717329,The Jacksons: An American Dream,The Jacksons: An American Dream
0.0,0.0,0,0.0,-1.0,2,8.0,4.0,41.0,1994.0,0.4603,en,0.734406,Bill Hicks: It's Just a Ride,Bill Hicks: It's Just a Ride
57.1,0.0,0,0.0,-1.0,2,4.0,8.0,81.0,2017.0,0.1014,en,0.427982,Moontrap: Target Earth,Moontrap: Target Earth
23.1,0.0,12200000,0.0,-1.0,0,6.0,10.0,118.0,1979.0,0.926,en,1.854507,Bear Island,Bear Island
0.0,0.0,0,0.0,-1.0,4,8.0,2.0,42.0,2015.0,0.6767,en,0.164076,Lil Rel: RELevent,Lil Rel: RELevent
66.7,0.0,0,0.0,-1.0,0,2.2,7.0,80.0,1956.0,0.4973,en,0.957614,Fire Maidens of Outer Space,Fire Maidens of Outer Space
40.0,0.0,0,0.0,-1.0,0,6.7,14.0,103.0,1973.0,0.2164,en,1.516959,Godspell: A Musical Based on the Gospel According to St. Matthew,Godspell: A Musical Based on the Gospel According to St. Matthew
20.0,40.0,1200000,0.0,-1.0,0,3.4,16.0,90.0,2009.0,0.7726,en,2.593354,Megafault,Megafault
50.0,20.0,0,0.0,-1.0,2,1.5,2.0,87.0,2014.0,0.6384,en,0.364068,Shockwave Darkside,Shockwave Darkside
0.0,0.0,0,0.0,-1.0,3,6.8,2.0,83.0,1986.0,0.1918,en,0.00022,Tarzan Rıfkı,Tarzan Rıfkı
0.0,0.0,64200,698200.0,10.8753894081,2,8.6,10.0,94.0,1976.0,0.0,en,0.91597,Tosun Paşa,Tosun Pasha
0.0,100.0,0,0.0,-1.0,2,6.4,69.0,100.0,2016.0,0.7842,en,13.411614,A Dark Song,A Dark Song
12.5,14.3,0,0.0,-1.0,0,5.7,22.0,82.0,1955.0,0.5534,en,1.74278,Revenge of the Creature,Revenge of the Creature
63.6,0.0,0,0.0,-1.0,0,5.2,25.0,88.0,2003.0,0.3589,en,8.764092,The Diary of Ellen Rimbauer,The Diary of Ellen Rimbauer
29.4,33.3,0,0.0,-1.0,0,6.2,131.0,98.0,2017.0,0.3178,en,13.371144,Unlocked,Unlocked
50.0,37.5,0,0.0,-1.0,2,5.2,88.0,94.0,2017.0,0.3205,en,5.91121,Voice from the Stone,Voice from the Stone
25.0,16.7,0,0.0,-1.0,2,5.8,55.0,95.0,2017.0,0.3205,en,7.219022,Small Crimes,Small Crimes
41.2,0.0,0,0.0,-1.0,0,6.3,25.0,114.0,1999.0,0.8247,en,3.456735,Terror Firmer,Terror Firmer
40.0,75.0,0,0.0,-1.0,1,5.0,2.0,85.0,1974.0,0.5808,en,0.000431,Summer School Teachers,Summer School Teachers
0.0,0.0,0,0.0,-1.0,2,2.3,4.0,106.0,2008.0,0.0492,en,0.436864,InAlienable,InAlienable
7.7,0.0,0,0.0,-1.0,0,3.0,2.0,89.0,1991.0,0.2438,en,0.118558,Perfect Harmony,Perfect Harmony
62.5,100.0,0,0.0,-1.0,1,5.8,10.0,87.0,2000.0,0.5984,en,0.492987,The Truth About Jane,The Truth About Jane
50.0,0.0,0,0.0,-1.0,2,2.6,5.0,91.0,1993.0,0.6795,en,0.068859,The Hidden II,The Hidden II
20.0,0.0,0,123899.0,-1.0,0,5.2,11.0,96.0,2017.0,0.1836,en,1.475321,A Few Less Men,A Few Less Men
59.3,62.5,0,0.0,-1.0,0,4.8,15.0,93.0,2010.0,0.8466,en,0.836069,You're So Cupid,You're So Cupid
100.0,50.0,0,0.0,-1.0,4,8.0,2.0,89.0,2016.0,0.7842,en,0.349615,Karl Marx City,Karl Marx City
50.0,0.0,0,0.0,-1.0,2,5.5,24.0,85.0,2017.0,0.2438,en,1.557641,Bottom of the World,Bottom of the World
25.0,0.0,0,0.0,-1.0,0,4.8,26.0,94.0,2017.0,0.5096,en,2.876994,Stratton,Stratton
42.9,33.3,0,214078.0,-1.0,0,5.4,8.0,94.0,2017.0,0.3397,en,2.968282,The Lovers,The Lovers
60.0,0.0,0,0.0,-1.0,4,5.7,12.0,4.0,2015.0,0.8411,en,3.232132,Binky Nelson Unpacified,Binky Nelson Unpacified
33.3,0.0,0,0.0,-1.0,0,4.9,4.0,82.0,1989.0,0.3096,en,0.004425,Warm Summer Rain,Warm Summer Rain
28.6,33.3,0,0.0,-1.0,2,8.0,2.0,112.0,2017.0,0.1479,en,0.339784,Tomato Red,Tomato Red
100.0,100.0,0,0.0,-1.0,1,6.4,5.0,64.0,2017.0,0.3315,en,0.846929,Maria Bamford: Old Baby,Maria Bamford: Old Baby
33.3,0.0,0,0.0,-1.0,0,6.6,4.0,50.0,1987.0,0.2904,en,0.028043,Sam Kinison: Breaking the Rules,Sam Kinison: Breaking the Rules
16.7,0.0,0,0.0,-1.0,0,2.0,1.0,49.0,1991.0,0.0,en,1e-06,Sam Kinison: Family Entertainment Hour,Sam Kinison: Family Entertainment Hour
0.0,0.0,0,0.0,-1.0,0,4.8,3.0,55.0,2012.0,0.5219,en,0.190578,Jimi Plays Berkeley,Jimi Plays Berkeley
0.0,0.0,0,0.0,-1.0,3,4.3,2.0,58.0,2002.0,0.0,en,0.079491,Paul Mooney: Analyzing White America,Paul Mooney: Analyzing White America
0.0,0.0,0,0.0,-1.0,2,5.6,4.0,78.0,2006.0,0.8027,en,0.423153,Steven Wright: When the Leaves Blow Away,Steven Wright: When the Leaves Blow Away
0.0,0.0,0,0.0,-1.0,2,7.0,1.0,60.0,1967.0,0.211,en,0.036519,Lenny Bruce in 'Lenny Bruce',Lenny Bruce in 'Lenny Bruce'
0.0,0.0,0,0.0,-1.0,0,7.0,1.0,75.0,2009.0,0.1973,en,0.07068,Dana Gould: Let Me Put My Thoughts in You,Dana Gould: Let Me Put My Thoughts in You
50.0,0.0,0,0.0,-1.0,0,4.5,13.0,71.0,1960.0,0.5929,en,1.543461,Last Woman on Earth,Last Woman on Earth
10.0,16.7,0,0.0,-1.0,0,5.6,34.0,117.0,2017.0,0.2822,en,6.164534,Norman: The Moderate Rise and Tragic Fall of a New York Fixer,Norman: The Moderate Rise and Tragic Fall of a New York Fixer
0.0,0.0,0,0.0,-1.0,0,5.8,3.0,60.0,1995.0,0.7836,en,0.26931,Dana Carvey: Critics' Choice,Dana Carvey: Critics' Choice
0.0,0.0,0,0.0,-1.0,2,7.2,15.0,99.0,2002.0,0.5315,en,5.372191,Robin Williams: Live on Broadway,Robin Williams: Live on Broadway
0.0,0.0,0,0.0,-1.0,2,5.3,2.0,98.0,1980.0,0.0464,en,0.043903,Di san lei da dou,Heaven and Hell
33.3,0.0,0,0.0,-1.0,0,4.3,13.0,98.0,1994.0,0.5671,en,0.48767,Lurking Fear,Lurking Fear
22.2,0.0,0,49601.0,-1.0,0,5.0,8.0,98.0,1994.0,0.0849,en,1.160832,A.P.E.X.,A.P.E.X.
0.0,0.0,4000000,0.0,-1.0,4,5.0,10.0,104.0,2008.0,0.8087,en,1.101482,Wushu,Wushu
0.0,66.7,0,0.0,-1.0,2,4.8,29.0,92.0,1989.0,0.3205,en,2.947234,Moontrap,Moontrap
0.0,0.0,0,0.0,-1.0,4,6.7,25.0,3.0,2011.0,0.874,en,2.718478,Scrat's Continental Crack-Up: Part 2,Scrat's Continental Crack-Up: Part 2
62.5,0.0,0,0.0,-1.0,0,5.8,98.0,85.0,2017.0,0.4932,en,20.712818,Amityville: The Awakening,Amityville: The Awakening
87.5,66.7,10500000,25442939.0,2.4231370476,1,5.8,279.0,93.0,2017.0,0.474,en,36.26051,The Beguiled,The Beguiled
50.0,0.0,0,0.0,-1.0,4,10.0,1.0,75.0,2017.0,0.3041,en,0.20617,The Reagan Show,The Reagan Show
28.1,32.3,34000000,224511319.0,6.6032740882,0,7.2,2083.0,113.0,2017.0,0.4877,en,228.032744,Baby Driver,Baby Driver
46.2,40.0,50000000,0.0,-1.0,0,7.7,795.0,121.0,2017.0,0.3781,en,15.738471,Okja,Okja
25.0,0.0,0,0.0,-1.0,0,7.2,3.0,85.0,1976.0,0.3087,en,1.237192,L'année sainte,Holy Year
8.3,0.0,0,0.0,-1.0,0,4.8,20.0,89.0,2016.0,0.4536,en,1.650286,Range 15,Range 15
57.1,100.0,0,0.0,-1.0,4,5.6,30.0,90.0,2016.0,0.1749,en,3.026315,We Go On,We Go On
100.0,0.0,0,0.0,-1.0,0,5.1,18.0,97.0,2016.0,0.8607,en,5.226483,Lady Bloodfight,Lady Bloodfight
66.7,0.0,0,0.0,-1.0,2,4.3,11.0,90.0,2013.0,0.2466,en,1.174764,Buck Wild,Buck Wild
75.0,100.0,500000,0.0,-1.0,2,4.8,6.0,90.0,2013.0,0.3288,en,0.715155,Wrath of the Crows,Wrath of the Crows
33.3,0.0,0,0.0,-1.0,0,5.4,14.0,90.0,2015.0,0.9863,en,0.618162,Harry Price: Ghost Hunter,Harry Price: Ghost Hunter
0.0,33.3,0,0.0,-1.0,0,7.8,4.0,98.0,1997.0,0.7726,en,0.395636,Dancehall Queen,Dancehall Queen
0.0,0.0,1000000,0.0,-1.0,2,3.5,5.0,85.0,2013.0,0.7562,en,0.700185,The Patrol,The Patrol
33.3,16.7,20000000,45056771.0,2.25283855,2,5.6,336.0,101.0,2017.0,0.4521,en,24.317924,Rough Night,Rough Night
0.0,0.0,0,0.0,-1.0,0,2.7,10.0,89.0,1994.0,0.2055,en,0.437263,Time Chasers,Time Chasers
33.3,0.0,0,0.0,-1.0,0,2.9,8.0,68.0,1944.0,0.8197,en,0.616123,I Accuse My Parents,I Accuse My Parents
30.8,25.0,0,0.0,-1.0,2,6.4,63.0,89.0,2017.0,0.3397,en,5.760089,Mindhorn,Mindhorn
80.0,66.7,0,0.0,-1.0,1,4.9,11.0,87.0,2011.0,0.0,en,0.791178,3 Times a Charm,3 Times a Charm
33.3,0.0,0,0.0,-1.0,0,4.4,19.0,90.0,2016.0,0.6667,en,4.074173,The Night Watchmen,The Night Watchmen
44.4,25.0,0,0.0,-1.0,0,7.0,2.0,60.0,2017.0,0.2055,en,0.353742,Oasis,Oasis
0.0,0.0,0,0.0,-1.0,0,8.3,7.0,106.0,2017.0,0.3589,en,2.004971,Generation Iron 2,Generation Iron 2
40.0,0.0,0,0.0,-1.0,4,8.9,10.0,144.0,2016.0,0.724,en,1.932469,Miss Saigon: 25th Anniversary,Miss Saigon: 25th Anniversary
37.5,14.3,0,0.0,-1.0,0,4.7,9.0,98.0,2002.0,0.7945,en,1.020766,100 Women,100 Women
20.0,12.5,4000000,0.0,-1.0,4,5.0,21.0,93.0,2017.0,0.3315,en,2.548897,The Shadow Effect,The Shadow Effect
0.0,0.0,0,0.0,-1.0,4,7.0,2.0,59.0,1974.0,0.0,en,0.100607,"Eadweard Muybridge, Zoopraxographer","Eadweard Muybridge, Zoopraxographer"
44.4,0.0,0,0.0,-1.0,2,3.0,2.0,83.0,2008.0,0.9454,en,0.920018,Dark Streets,Dark Streets
50.0,33.3,0,0.0,-1.0,2,5.0,11.0,83.0,2015.0,0.274,en,1.863127,The Answer,The Answer
44.4,0.0,0,0.0,-1.0,0,6.1,52.0,108.0,2016.0,0.765,en,9.428387,Hounds of Love,Hounds of Love
50.0,100.0,0,0.0,-1.0,2,6.9,8.0,72.0,2017.0,0.2548,en,7.170738,Monster High: Electrified,Monster High: Electrified
80.0,50.0,0,0.0,-1.0,0,7.3,17.0,72.0,2015.0,0.7973,en,3.393803,"Monster High: Boo York, Boo York","Monster High: Boo York, Boo York"
50.0,100.0,0,0.0,-1.0,4,5.9,19.0,73.0,2016.0,0.653,en,6.864748,Monster High: Welcome to Monster High,Monster High: Welcome to Monster High
75.0,0.0,0,0.0,-1.0,4,7.0,19.0,75.0,2015.0,0.1644,en,2.468501,Monster High: Haunted,Monster High: Haunted
100.0,0.0,0,0.0,-1.0,4,6.4,13.0,72.0,2014.0,0.2274,en,1.514793,"Monster High: Frights, Camera, Action!","Monster High: Frights, Camera, Action!"
0.0,0.0,0,0.0,-1.0,0,7.0,1.0,115.0,2016.0,0.5355,en,0.322763,快手枪手快枪手,For a Few Bullets
0.0,0.0,0,0.0,-1.0,2,2.5,2.0,85.0,1991.0,0.8027,en,0.106002,"Wax, or the Discovery of Television Among the Bees","Wax, or the Discovery of Television Among the Bees"
53.8,0.0,0,0.0,-1.0,0,5.0,1.0,72.0,1944.0,0.724,en,0.491271,"In the Meantime, Darling","In the Meantime, Darling"
55.6,0.0,0,0.0,-1.0,0,6.0,1.0,92.0,1948.0,0.0738,en,0.03652,You Were Meant for Me,You Were Meant for Me
33.3,30.0,0,0.0,-1.0,2,6.9,27.0,108.0,2017.0,0.6274,en,2.617894,Patti Cake$,Patti Cake$
60.0,25.0,0,5708.0,-1.0,2,4.8,25.0,89.0,2000.0,0.877,en,2.475288,Ed Gein,Ed Gein
50.0,0.0,0,0.0,-1.0,2,7.0,1.0,89.0,1946.0,0.074,en,0.741787,A Letter for Evie,A Letter for Evie
38.5,0.0,0,0.0,-1.0,0,6.1,21.0,98.0,2014.0,0.811,en,1.6757,23 Blast,23 Blast
0.0,0.0,0,0.0,-1.0,2,5.3,17.0,85.0,2014.0,0.7918,en,1.380905,Dig Two Graves,Dig Two Graves
57.1,14.3,0,0.0,-1.0,0,5.3,11.0,120.0,2011.0,0.7699,en,4.579356,Vampire,Vampire
36.0,0.0,0,0.0,-1.0,0,6.0,1.0,68.0,1934.0,0.6849,en,0.350425,Desirable,Desirable
83.3,0.0,0,0.0,-1.0,0,6.0,2.0,53.0,1934.0,0.474,en,0.365896,Dr. Monica,Dr. Monica
27.3,0.0,0,0.0,-1.0,0,6.6,15.0,150.0,2001.0,0.9808,en,3.045997,The Lost World,The Lost World
66.7,75.0,0,0.0,-1.0,0,5.6,7.0,84.0,2016.0,0.9044,en,0.611601,Journey Back to Christmas,Journey Back to Christmas
62.5,33.3,0,0.0,-1.0,0,5.0,2.0,65.0,1936.0,0.8661,en,0.100856,Make Way For A Lady,Make Way For A Lady
33.3,0.0,0,0.0,-1.0,0,7.3,3.0,90.0,2017.0,0.2658,en,0.546812,Moonlight in Vermont,Moonlight in Vermont
33.3,0.0,0,0.0,-1.0,0,6.5,2.0,73.0,1933.0,0.6658,en,0.275198,Rafter Romance,Rafter Romance
10.0,22.2,0,0.0,-1.0,0,6.0,1.0,84.0,1936.0,0.7322,en,0.339674,Ramona,Ramona
33.3,0.0,0,0.0,-1.0,0,5.2,14.0,86.0,2012.0,0.7814,en,1.598135,The Seven Year Hitch,The Seven Year Hitch
50.0,0.0,0,0.0,-1.0,0,2.0,2.0,94.0,1979.0,0.8301,en,0.789792,The Two Worlds of Jennie Logan,The Two Worlds of Jennie Logan
44.4,0.0,0,0.0,-1.0,0,5.7,30.0,81.0,2017.0,0.3397,en,4.021978,Handsome: A Netflix Mystery Movie,Handsome: A Netflix Mystery Movie
0.0,0.0,0,0.0,-1.0,4,7.7,11.0,93.0,2017.0,0.3425,en,0.990632,Batman & Bill,Batman & Bill
50.0,0.0,0,0.0,-1.0,0,6.5,9.0,109.0,2006.0,0.0658,en,1.198126,Conversations with God,Conversations with God
41.7,0.0,0,0.0,-1.0,0,5.2,10.0,95.0,2007.0,0.7315,en,0.719011,Walking Tall: Lone Justice,Walking Tall: Lone Justice
9.1,0.0,19000000,0.0,-1.0,0,4.9,4.0,180.0,2009.0,0.9781,en,1.151371,Sea Wolf,Sea Wolf
45.8,20.0,15000000,0.0,-1.0,2,5.6,36.0,120.0,2016.0,0.9372,en,7.924525,The Comedian,The Comedian
42.9,0.0,0,0.0,-1.0,0,6.0,4.0,120.0,2016.0,0.8552,en,0.494362,Dark Heart AKA Wagstaffe,Dark Heart AKA Wagstaffe
50.0,0.0,0,0.0,-1.0,2,4.9,16.0,78.0,2017.0,0.0521,en,2.671452,The Axe Murders of Villisca,The Axe Murders of Villisca
50.0,0.0,0,0.0,-1.0,4,2.3,14.0,70.0,1965.0,0.4959,en,1.042017,Monster a-Go Go,Monster a-Go Go
50.0,0.0,0,0.0,-1.0,0,2.7,3.0,92.0,2005.0,0.5562,en,0.356377,Back to You and Me,Back to You and Me
38.5,0.0,0,0.0,-1.0,0,6.3,2.0,85.0,1947.0,0.0082,en,0.090449,The Shocking Miss Pilgrim,The Shocking Miss Pilgrim
50.0,0.0,0,0.0,-1.0,0,5.0,1.0,104.0,1972.0,0.429,en,0.209888,"King, Queen, Knave","King, Queen, Knave"
25.0,0.0,0,1300000.0,-1.0,0,7.1,8.0,101.0,1986.0,0.6384,en,1.491589,Touch and Go,Touch and Go
63.6,85.7,0,0.0,-1.0,2,4.4,6.0,90.0,2008.0,0.0628,en,2.515378,The Year of Getting to Know Us,The Year of Getting to Know Us
75.0,0.0,0,0.0,-1.0,2,4.3,2.0,94.0,2001.0,0.0,en,0.696229,Totally Blonde,Totally Blonde
37.5,0.0,0,0.0,-1.0,0,6.9,7.0,120.0,2004.0,0.9481,en,0.799403,Snow,Snow
40.0,0.0,400000,0.0,-1.0,0,5.3,6.0,88.0,2004.0,0.0,en,0.897354,Wild Roomies,Wild Roomies
66.7,0.0,0,0.0,-1.0,0,3.8,4.0,106.0,2015.0,0.3014,en,0.54143,Wingman Inc.,Wingman Inc.
44.4,0.0,0,21058000.0,-1.0,2,4.0,2.0,88.0,1984.0,0.0902,en,0.442148,Weekend Pass,Weekend Pass
36.4,0.0,0,0.0,-1.0,0,6.0,2.0,87.0,2009.0,0.0,en,0.218021,Under New Management,Under New Management
0.0,0.0,0,0.0,-1.0,0,5.2,5.0,84.0,1992.0,0.0,en,0.175059,Still Not Quite Human,Still Not Quite Human
18.2,25.0,0,0.0,-1.0,2,5.2,3.0,88.0,2003.0,0.6164,en,1.447172,Take Away,Take Away
20.0,0.0,0,0.0,-1.0,2,7.0,1.0,115.0,2009.0,0.8712,en,0.087077,The Yankles,The Yankles
0.0,0.0,0,0.0,-1.0,2,8.5,2.0,65.0,2016.0,0.6093,en,0.124185,Triumph's Summer Election Special 2016,Triumph's Summer Election Special 2016
20.0,0.0,0,0.0,-1.0,0,5.1,10.0,95.0,1996.0,0.1284,en,1.689146,Project: ALF,Project: ALF
66.7,25.0,0,0.0,-1.0,2,6.0,6.0,104.0,2004.0,0.9208,en,0.779796,School for Seduction,School for Seduction
41.7,0.0,0,0.0,-1.0,0,6.1,34.0,111.0,2005.0,0.1342,en,3.602035,School Of Life,School Of Life
0.0,0.0,0,0.0,-1.0,0,4.5,2.0,90.0,2009.0,0.4164,en,0.221525,Puck Hogs,Puck Hogs
33.3,0.0,0,0.0,-1.0,0,5.9,9.0,100.0,2001.0,0.1315,en,1.193211,The Princess & the Marine,The Princess & the Marine
20.0,33.3,0,0.0,-1.0,1,7.6,7.0,98.0,1988.0,0.0,en,0.872768,Plain Clothes,Plain Clothes
14.3,23.1,0,0.0,-1.0,0,5.6,11.0,98.0,2000.0,0.0,en,1.112059,The Prime Gig,The Prime Gig
50.0,14.3,0,0.0,-1.0,0,4.8,8.0,88.0,2007.0,0.4438,en,0.88213,Pretty Cool Too,Pretty Cool Too
40.0,0.0,0,0.0,-1.0,0,7.0,1.0,100.0,2002.0,0.9616,en,0.119456,Second String,Second String
50.0,33.3,0,0.0,-1.0,2,5.3,12.0,97.0,1987.0,0.463,en,0.880956,Not Quite Human,Not Quite Human
60.0,0.0,0,0.0,-1.0,0,7.4,12.0,85.0,1988.0,0.2869,en,3.351537,The Night Before,The Night Before
30.8,66.7,0,0.0,-1.0,2,6.7,71.0,123.0,2001.0,0.8822,en,10.358824,The Matrix Revisited,The Matrix Revisited
80.0,55.6,0,0.0,-1.0,1,5.3,13.0,95.0,2009.0,0.8658,en,1.994467,Love Hurts,Love Hurts
38.5,33.3,0,0.0,-1.0,2,5.6,9.0,88.0,1992.0,0.7049,en,1.783703,Miracle Beach,Miracle Beach
33.3,0.0,0,0.0,-1.0,0,4.8,6.0,96.0,1996.0,0.7432,en,0.691361,Once a Thief,Once a Thief
40.0,0.0,700000,0.0,-1.0,0,4.8,5.0,90.0,2004.0,0.0984,en,4.052418,Perfect Opposites,Perfect Opposites
40.0,25.0,0,0.0,-1.0,0,4.9,5.0,95.0,2004.0,0.3443,en,0.493451,Looking for Kitty,Looking for Kitty
16.7,0.0,0,0.0,-1.0,0,7.1,8.0,91.0,1989.0,0.726,en,0.0339,Not Quite Human II,Not Quite Human II
25.0,0.0,0,0.0,-1.0,0,4.2,5.0,96.0,2005.0,0.9589,en,0.455228,Meet The Santas,Meet The Santas
20.0,0.0,0,0.0,-1.0,0,5.3,5.0,90.0,2007.0,0.8027,en,0.213997,Nature of the Beast,Nature of the Beast
50.0,0.0,0,0.0,-1.0,0,8.0,1.0,90.0,2006.0,0.4137,en,0.292305,Outside Sales,Outside Sales
50.0,0.0,0,0.0,-1.0,0,5.0,6.0,90.0,2016.0,0.2049,en,0.871352,The High Schooler's Guide to College Parties,The High Schooler's Guide to College Parties
33.3,0.0,0,0.0,-1.0,0,3.9,97.0,87.0,2003.0,0.6274,en,11.885797,George of the Jungle 2,George of the Jungle 2
40.0,0.0,0,0.0,-1.0,0,6.5,10.0,100.0,2008.0,0.888,en,1.325647,Growing Op,Growing Op
25.0,0.0,0,0.0,-1.0,0,5.1,5.0,90.0,2011.0,0.8658,en,0.947694,Reel Love,Reel Love
33.3,0.0,0,124880.0,-1.0,0,5.3,5.0,95.0,1988.0,0.0847,en,0.755195,The In Crowd,The In Crowd
42.9,0.0,0,0.0,-1.0,0,3.5,2.0,90.0,1999.0,0.4658,en,1.209929,Late Last Night,Late Last Night
16.7,27.8,2800000,0.0,-1.0,0,3.8,15.0,92.0,2007.0,0.8,en,2.913855,Heavy Petting,Heavy Petting
40.0,0.0,0,0.0,-1.0,0,4.7,3.0,90.0,1985.0,0.7233,en,0.731225,Family Ties Vacation,Family Ties Vacation
33.3,100.0,0,0.0,-1.0,2,4.5,4.0,94.0,2012.0,0.6448,en,1.047595,General Education,General Education
33.3,0.0,0,0.0,-1.0,0,4.0,6.0,95.0,2008.0,0.0628,en,0.510484,Fast Girl,Fast Girl
42.9,0.0,0,0.0,-1.0,2,6.0,2.0,78.0,2001.0,0.7589,en,0.665745,Large,Large
28.6,0.0,0,0.0,-1.0,0,5.6,9.0,110.0,2008.0,0.1284,en,1.980117,Knight Rider,Knight Rider
46.2,33.3,0,0.0,-1.0,0,5.6,28.0,86.0,2002.0,0.8301,en,2.656003,Cheats,Cheats
22.2,0.0,0,0.0,-1.0,0,4.8,46.0,95.0,2007.0,0.1699,en,3.479526,The Dukes of Hazzard: The Beginning,The Dukes of Hazzard: The Beginning
25.0,100.0,0,0.0,-1.0,2,5.8,13.0,101.0,2014.0,0.8192,en,1.439209,Drumline: A New Beat,Drumline: A New Beat
50.0,0.0,0,0.0,-1.0,0,6.5,5.0,92.0,2011.0,0.5342,en,1.32237,Coming & Going,Coming & Going
0.0,0.0,0,0.0,-1.0,0,7.8,18.0,91.0,2004.0,0.2923,en,2.575809,Chris Rock: Never Scared,Chris Rock: Never Scared
66.7,0.0,0,0.0,-1.0,0,5.0,15.0,89.0,2010.0,0.9151,en,0.832924,Christmas Mail,Christmas Mail
37.5,25.0,0,0.0,-1.0,0,7.0,1.0,103.0,1986.0,0.0849,en,0.329879,Crystal Heart,Crystal Heart
52.9,43.8,0,0.0,-1.0,0,5.2,13.0,87.0,2009.0,0.1205,en,0.820594,Before You Say 'I Do',Before You Say 'I Do'
57.1,0.0,0,0.0,-1.0,0,5.3,3.0,86.0,2005.0,0.3123,en,0.752678,Alchemy,Alchemy
62.5,42.9,0,0.0,-1.0,0,6.1,7.0,89.0,2012.0,0.7213,en,1.100896,Backwards,Backwards
0.0,0.0,0,0.0,-1.0,0,6.8,5.0,104.0,2012.0,0.7022,en,0.779689,Abel's Field,Abel's Field
33.3,0.0,0,0.0,-1.0,2,5.8,4.0,80.0,2014.0,0.2932,en,0.78662,Bank$tas,Bank$tas
